,country,date,year,quarter,month,week,cds_spread_5Y,cds_spread_1Y,msci_index,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,external_debt_mn_usd,domestic_rate_in_units,risk_free_rate,fx_rate
1305,China,2017-01-06,2017,1.0,1.0,1.0,111.76,24.57999,1066.834,8659860.0,45551.843,196289.5576,4.3,0.85,6.92089418
1306,China,2017-01-13,2017,1.0,1.0,2.0,113.72,25.28999,1098.699,8659860.0,45551.843,196289.5576,4.3,0.82,6.900358819
1307,China,2017-01-20,2017,1.0,1.0,3.0,112.37,24.39999,1106.062,8659860.0,45551.843,196289.5576,4.3,0.82,6.8766332
1308,China,2017-01-27,2017,1.0,1.0,4.0,108.58,23.67999,1118.94,8659860.0,45551.843,196289.5576,4.3,0.82,6.881838827
1309,China,2017-02-03,2017,1.0,2.0,5.0,107.35,23.50999,1135.196,7172770.0,45551.843,196289.5576,4.3,0.82,6.869547297
1310,China,2017-02-10,2017,1.0,2.0,6.0,102.58,21.84,1144.286,7172770.0,45551.843,196289.5576,4.3,0.81,6.878525244
1311,China,2017-02-17,2017,1.0,2.0,7.0,98.75999,21.04999,1175.005,7172770.0,45551.843,196289.5576,4.3,0.82,6.866245537
1312,China,2017-02-24,2017,1.0,2.0,8.0,91.39,19.01999,1187.162,7172770.0,45551.843,196289.5576,4.3,0.8,6.869075422
1313,China,2017-03-03,2017,1.0,3.0,9.0,89.03999,18.95,1180.93,6860510.0,45551.843,196289.5576,4.3,0.98,6.897027381
1314,China,2017-03-10,2017,1.0,3.0,10.0,90.14999,18.17999,1171.351,6860510.0,45551.843,196289.5576,4.3,1.03,6.909417536
1315,China,2017-03-17,2017,1.0,3.0,11.0,79.03999,15.91,1191.678,6860510.0,45551.843,196289.5576,4.3,1.0,6.903216899
1316,China,2017-03-24,2017,1.0,3.0,12.0,84.01999,15.34,1226.649,6860510.0,45551.843,196289.5576,4.3,1.0,6.883733737
1317,China,2017-03-31,2017,1.0,3.0,13.0,82.54999,14.64,1206.125,6860510.0,45551.843,196289.5576,4.3,1.03,6.887052342
1318,China,2017-04-07,2017,2.0,4.0,14.0,83.54999,14.83,1210.502,6839260.0,45551.843,196289.5576,4.3,1.08,6.900358819
1319,China,2017-04-14,2017,2.0,4.0,15.0,88.21999,17.73,1213.82,6839260.0,45551.843,196289.5576,4.3,1.03,6.885155605
1320,China,2017-04-21,2017,2.0,4.0,16.0,86.23,17.73,1213.979,6839260.0,45551.843,196289.5576,4.3,0.99,6.886103842
1321,China,2017-04-28,2017,2.0,4.0,17.0,81.31,17.23999,1216.919,6839260.0,45551.843,196289.5576,4.3,1.07,6.893699159
1322,China,2017-05-05,2017,2.0,5.0,18.0,81.17,17.0,1230.723,6733320.0,45551.843,196289.5576,4.3,1.1,6.903216899
1323,China,2017-05-12,2017,2.0,5.0,19.0,78.81999,15.66,1219.536,6733320.0,45551.843,196289.5576,4.3,1.11,6.899406651
1324,China,2017-05-19,2017,2.0,5.0,20.0,80.28,16.37999,1259.203,6733320.0,45551.843,196289.5576,4.3,1.1,6.885155605
1325,China,2017-05-26,2017,2.0,5.0,21.0,77.81999,15.01,1280.873,6733320.0,45551.843,196289.5576,4.3,1.17,6.855419209
1326,China,2017-06-02,2017,2.0,6.0,22.0,75.45,16.95999,1291.695,6697770.0,45551.843,196289.5576,4.3,1.16,6.8115251
1327,China,2017-06-09,2017,2.0,6.0,23.0,71.25,14.97,1294.352,6697770.0,45551.843,196289.5576,4.3,1.2,6.798096533
1328,China,2017-06-16,2017,2.0,6.0,24.0,66.92,13.75,1294.971,6697770.0,45551.843,196289.5576,4.3,1.21,6.810597289
1329,China,2017-06-23,2017,2.0,6.0,25.0,70.39,15.93,1303.542,6697770.0,45551.843,196289.5576,4.3,1.21,6.836671908
1330,China,2017-06-30,2017,2.0,6.0,26.0,70.25,15.93,1315.718,6697770.0,45551.843,196289.5576,4.3,1.24,6.781040212
1331,China,2017-07-07,2017,3.0,7.0,27.0,73.07999,17.92,1304.535,6712900.0,45551.843,196289.5576,4.3,1.22,6.805962023
1332,China,2017-07-14,2017,3.0,7.0,28.0,66.53999,13.72,1292.447,6712900.0,45551.843,196289.5576,4.3,1.22,6.775985906
1333,China,2017-07-21,2017,3.0,7.0,29.0,66.40999,13.69,1351.356,6712900.0,45551.843,196289.5576,4.3,1.22,6.766815537
1334,China,2017-07-28,2017,3.0,7.0,30.0,64.17999,13.9,1381.094,6712900.0,45551.843,196289.5576,4.3,1.22,6.73718251
1335,China,2017-08-04,2017,3.0,8.0,31.0,63.73999,13.6,1402.512,6755100.0,45551.843,196289.5576,4.3,1.23,6.729022273
1336,China,2017-08-11,2017,3.0,8.0,32.0,70.35999,17.62,1421.455,6755100.0,45551.843,196289.5576,4.3,1.21,6.664889363
1337,China,2017-08-18,2017,3.0,8.0,33.0,66.40999,15.15,1398.589,6755100.0,45551.843,196289.5576,4.3,1.24,6.671114076
1338,China,2017-08-25,2017,3.0,8.0,34.0,61.18999,11.64,1418.075,6755100.0,45551.843,196289.5576,4.3,1.23,6.649820455
1339,China,2017-09-01,2017,3.0,9.0,35.0,56.57999,11.54,1440.169,6974850.0,45551.843,196289.5576,4.3,1.24,6.559097468
1340,China,2017-09-08,2017,3.0,9.0,36.0,60.81,14.24,1447.003,6974850.0,45551.843,196289.5576,4.3,1.22,6.481721545
1341,China,2017-09-15,2017,3.0,9.0,37.0,56.2,11.24,1471.446,6974850.0,45551.843,196289.5576,4.3,1.3,6.552650547
1342,China,2017-09-22,2017,3.0,9.0,38.0,60.37,16.06999,1510.355,6974850.0,45551.843,196289.5576,4.3,1.3,6.591088848
1343,China,2017-09-29,2017,3.0,9.0,39.0,62.79999,17.93999,1460.949,6974850.0,45551.843,196289.5576,4.3,1.31,6.653359947
1344,China,2017-10-06,2017,4.0,10.0,40.0,58.98,15.4,1476.508,6823070.0,45551.843,196289.5576,4.3,1.35,6.653359947
1345,China,2017-10-13,2017,4.0,10.0,41.0,57.62,14.46,1530.963,6823070.0,45551.843,196289.5576,4.3,1.39,6.579380222
1346,China,2017-10-20,2017,4.0,10.0,42.0,55.10999,12.49,1551.9,6823070.0,45551.843,196289.5576,4.3,1.43,6.620324396
1347,China,2017-10-27,2017,4.0,10.0,43.0,47.03,10.86,1528.545,6823070.0,45551.843,196289.5576,4.3,1.42,6.65158973
1348,China,2017-11-03,2017,4.0,11.0,44.0,53.85999,13.69,1520.673,6862320.0,45551.843,196289.5576,4.3,1.49,6.638783775
1349,China,2017-11-10,2017,4.0,11.0,45.0,61.67999,17.40999,1557.132,6862320.0,45551.843,196289.5576,4.3,1.54,6.641429236
1350,China,2017-11-17,2017,4.0,11.0,46.0,60.7,15.41,1577.629,6862320.0,45551.843,196289.5576,4.3,1.6,6.626905235
1351,China,2017-11-24,2017,4.0,11.0,47.0,59.56,14.72,1587.659,6862320.0,45551.843,196289.5576,4.3,1.61,6.601967386
1352,China,2017-12-01,2017,4.0,12.0,48.0,57.34999,13.36,1588.351,7064560.0,45551.843,196289.5576,4.3,1.62,6.617257808
1353,China,2017-12-08,2017,4.0,12.0,49.0,56.59,12.79,1531.07,7064560.0,45551.843,196289.5576,4.3,1.65,6.621201086
1354,China,2017-12-15,2017,4.0,12.0,50.0,53.23999,11.58,1546.351,7064560.0,45551.843,196289.5576,4.3,1.71,6.609385327
1355,China,2017-12-22,2017,4.0,12.0,51.0,51.64999,11.77,1536.408,7064560.0,45551.843,196289.5576,4.3,1.73,6.577216522
1356,China,2017-12-29,2017,4.0,12.0,52.0,50.78999,8.66,1569.968,7064560.0,45551.843,196289.5576,4.3,1.76,6.506604203
1357,China,2018-01-05,2018,1.0,1.0,1.0,48.06,6.95,1576.163,7463630.0,51885.826,259686.6058,4.3,1.8,6.488871585
1358,China,2018-01-12,2018,1.0,1.0,2.0,46.87,7.84,1674.811,7463630.0,51885.826,259686.6058,4.3,1.78,6.460783047
1359,China,2018-01-19,2018,1.0,1.0,3.0,50.51999,9.94,1672.355,7463630.0,51885.826,259686.6058,4.3,1.79,6.404098623
1360,China,2018-01-26,2018,1.0,1.0,4.0,51.70999,8.37,1733.298,7463630.0,51885.826,259686.6058,4.3,1.8,6.320313488
1361,China,2018-02-02,2018,1.0,2.0,5.0,54.79999,11.55,1783.921,8142420.0,51885.826,259686.6058,4.3,1.88,6.301594303
1362,China,2018-02-09,2018,1.0,2.0,6.0,67.96999,17.84,1702.351,8142420.0,51885.826,259686.6058,4.3,1.89,6.296832693
1363,China,2018-02-16,2018,1.0,2.0,7.0,59.56,9.11,1565.648,8142420.0,51885.826,259686.6058,4.3,2.0,6.347997207
1364,China,2018-02-23,2018,1.0,2.0,8.0,58.21999,7.74,1662.77,8142420.0,51885.826,259686.6058,4.3,2.02,6.337135615
1365,China,2018-03-02,2018,1.0,3.0,9.0,56.42999,8.48,1706.346,7269260.0,51885.826,259686.6058,4.3,2.06,6.345580303
1366,China,2018-03-09,2018,1.0,3.0,10.0,55.98,8.01,1612.523,7269260.0,51885.826,259686.6058,4.3,2.03,6.33272117
1367,China,2018-03-16,2018,1.0,3.0,11.0,56.98,9.0,1710.729,7269260.0,51885.826,259686.6058,4.3,2.08,6.335128286
1368,China,2018-03-23,2018,1.0,3.0,12.0,68.37999,18.89,1706.223,7269260.0,51885.826,259686.6058,4.3,2.04,6.31592244
1369,China,2018-03-30,2018,1.0,3.0,13.0,64.92,15.4,1641.401,7269260.0,51885.826,259686.6058,4.3,2.09,6.275100402
1370,China,2018-04-06,2018,2.0,4.0,14.0,63.34,13.79,1595.421,7147650.0,51885.826,259686.6058,4.3,2.06,6.30517024
1371,China,2018-04-13,2018,2.0,4.0,15.0,61.14,11.53,1602.154,7147650.0,51885.826,259686.6058,4.3,2.12,6.275100402
1372,China,2018-04-20,2018,2.0,4.0,16.0,58.78999,9.16,1599.669,7147650.0,51885.826,259686.6058,4.3,2.22,6.296436217
1373,China,2018-04-27,2018,2.0,4.0,17.0,58.78999,9.15,1576.794,7147650.0,51885.826,259686.6058,4.3,2.24,6.333122229
1374,China,2018-05-04,2018,2.0,5.0,18.0,60.73999,11.13,1607.942,6977480.0,51885.826,259686.6058,4.3,2.24,6.36253738
1375,China,2018-05-11,2018,2.0,5.0,19.0,59.75,10.11,1606.433,6977480.0,51885.826,259686.6058,4.3,2.28,6.3339245
1376,China,2018-05-18,2018,2.0,5.0,20.0,58.23,9.32,1674.03,6977480.0,51885.826,259686.6058,4.3,2.32,6.379992344
1377,China,2018-05-25,2018,2.0,5.0,21.0,55.78,8.58,1657.023,6977480.0,51885.826,259686.6058,4.3,2.27,6.391818472
1378,China,2018-06-01,2018,2.0,6.0,22.0,56.75,11.57,1648.233,6958930.0,51885.826,259686.6058,4.3,2.28,6.420545746
1379,China,2018-06-08,2018,2.0,6.0,23.0,56.75,12.3,1681.524,6958930.0,51885.826,259686.6058,4.3,2.3,6.406560318
1380,China,2018-06-15,2018,2.0,6.0,24.0,56.25,11.04,1685.673,6958930.0,51885.826,259686.6058,4.3,2.35,6.439150032
1381,China,2018-06-22,2018,2.0,6.0,25.0,58.17,13.02,1659.167,6958930.0,51885.826,259686.6058,4.3,2.33,6.505757595
1382,China,2018-06-29,2018,2.0,6.0,26.0,69.78999,15.27,1558.721,6958930.0,51885.826,259686.6058,4.3,2.33,6.620762712
1383,China,2018-07-06,2018,3.0,7.0,27.0,74.46999,18.92,1540.88,6953060.0,51885.826,259686.6058,4.3,2.34,6.643635397
1384,China,2018-07-13,2018,3.0,7.0,28.0,67.31,14.38,1532.235,6953060.0,51885.826,259686.6058,4.3,2.37,6.691648822
1385,China,2018-07-20,2018,3.0,7.0,29.0,64.32999,12.15,1519.071,6953060.0,51885.826,259686.6058,4.3,2.41,6.770939129
1386,China,2018-07-27,2018,3.0,7.0,30.0,57.40999,9.61,1495.376,6953060.0,51885.826,259686.6058,4.3,2.43,6.813845735
1387,China,2018-08-03,2018,3.0,8.0,31.0,63.57999,13.06,1502.951,6977540.0,51885.826,259686.6058,4.3,2.43,6.833401667
1388,China,2018-08-10,2018,3.0,8.0,32.0,62.56999,12.45,1438.322,6977540.0,51885.826,259686.6058,4.3,2.42,6.846970216
1389,China,2018-08-17,2018,3.0,8.0,33.0,61.57999,11.84,1444.89,6977540.0,51885.826,259686.6058,4.3,2.44,6.877579092
1390,China,2018-08-24,2018,3.0,8.0,34.0,58.84,10.47,1412.963,6977540.0,51885.826,259686.6058,4.3,2.44,6.806888571
1391,China,2018-08-31,2018,3.0,8.0,35.0,59.96999,10.81,1466.745,6977540.0,51885.826,259686.6058,4.3,2.46,6.831534363
1392,China,2018-09-07,2018,3.0,9.0,36.0,58.84999,10.68,1421.466,7125430.0,51885.826,259686.6058,4.3,2.53,6.843690118
1393,China,2018-09-14,2018,3.0,9.0,37.0,55.85999,11.02,1344.948,7125430.0,51885.826,259686.6058,4.3,2.56,6.869075422
1394,China,2018-09-21,2018,3.0,9.0,38.0,58.92,12.92,1350.318,7125430.0,51885.826,259686.6058,4.3,2.58,6.857299595
1395,China,2018-09-28,2018,3.0,9.0,39.0,56.95999,11.24,1400.729,7125430.0,51885.826,259686.6058,4.3,2.59,6.868603613
1396,China,2018-10-05,2018,4.0,10.0,40.0,60.87,12.63,1404.212,7010660.0,51885.826,259686.6058,4.3,2.64,6.868603613
1397,China,2018-10-12,2018,4.0,10.0,41.0,65.09,15.06,1309.108,7010660.0,51885.826,259686.6058,4.3,2.66,6.922331441
1398,China,2018-10-19,2018,4.0,10.0,42.0,67.70999,14.35,1263.374,7010660.0,51885.826,259686.6058,4.3,2.67,6.929526713
1399,China,2018-10-26,2018,4.0,10.0,43.0,73.03,16.64,1299.72,7010660.0,51885.826,259686.6058,4.3,2.63,6.943480072
1400,China,2018-11-02,2018,4.0,11.0,44.0,65.84,13.07,1210.967,7056330.0,51885.826,259686.6058,4.3,2.7,6.890848953
1401,China,2018-11-09,2018,4.0,11.0,45.0,63.64999,12.33,1303.683,7056330.0,51885.826,259686.6058,4.3,2.73,6.956521739
1402,China,2018-11-16,2018,4.0,11.0,46.0,68.81,15.36,1269.198,7056330.0,51885.826,259686.6058,4.3,2.68,6.938180809
1403,China,2018-11-23,2018,4.0,11.0,47.0,74.20999,18.25,1311.123,7056330.0,51885.826,259686.6058,4.3,2.67,6.948304614
1404,China,2018-11-30,2018,4.0,11.0,48.0,69.51999,14.76,1310.556,7056330.0,51885.826,259686.6058,4.3,2.7,6.96039535
1405,China,2018-12-07,2018,4.0,12.0,49.0,68.78,14.52,1369.262,7320840.0,51885.826,259686.6058,4.3,2.68,6.875687569
1406,China,2018-12-14,2018,4.0,12.0,50.0,65.57999,12.78,1289.567,7320840.0,51885.826,259686.6058,4.3,2.68,6.907508462
1407,China,2018-12-21,2018,4.0,12.0,51.0,69.28,14.52,1288.685,7320840.0,51885.826,259686.6058,4.3,2.62,6.90655432
1408,China,2018-12-28,2018,4.0,12.0,52.0,67.75999,14.02,1235.986,7320840.0,51885.826,259686.6058,4.3,2.57,6.878525244
1409,China,2019-01-04,2019,1.0,1.0,1.0,70.23999,13.79,1256.043,8747060.0,59841.085,318064.2689,4.31,2.57,6.869075422
1410,China,2019-01-11,2019,1.0,1.0,2.0,63.34999,11.52,1262.32,8747060.0,59841.085,318064.2689,4.31,2.58,6.763154335
1411,China,2019-01-18,2019,1.0,1.0,3.0,60.12,10.77,1285.908,8747060.0,59841.085,318064.2689,4.31,2.6,6.778741866
1412,China,2019-01-25,2019,1.0,1.0,4.0,59.10999,10.26,1345.471,8747060.0,59841.085,318064.2689,4.31,2.6,6.747183051
1413,China,2019-02-01,2019,1.0,2.0,5.0,54.39999,9.75,1359.034,7948470.0,59841.085,318064.2689,4.31,2.56,6.744907595
1414,China,2019-02-08,2019,1.0,2.0,6.0,57.62,11.47,1396.744,7948470.0,59841.085,318064.2689,4.31,2.54,6.744907595
1415,China,2019-02-15,2019,1.0,2.0,7.0,54.62999,10.21,1399.958,7948470.0,59841.085,318064.2689,4.31,2.55,6.772773451
1416,China,2019-02-22,2019,1.0,2.0,8.0,52.12999,8.91,1403.987,7948470.0,59841.085,318064.2689,4.31,2.55,6.714113066
1417,China,2019-03-01,2019,1.0,3.0,9.0,50.12,9.39,1467.962,7494160.0,59841.085,318064.2689,4.31,2.55,6.706458319
1418,China,2019-03-08,2019,1.0,3.0,10.0,51.84999,11.65,1473.836,7494160.0,59841.085,318064.2689,4.31,2.53,6.721785306
1419,China,2019-03-15,2019,1.0,3.0,11.0,46.7,8.89,1446.174,7494160.0,59841.085,318064.2689,4.31,2.52,6.713662303
1420,China,2019-03-22,2019,1.0,3.0,12.0,47.81,8.58,1489.493,7494160.0,59841.085,318064.2689,4.31,2.45,6.718172657
1421,China,2019-03-29,2019,1.0,3.0,13.0,46.0,8.13,1445.676,7494160.0,59841.085,318064.2689,4.31,2.4,6.711859856
1422,China,2019-04-05,2019,2.0,4.0,14.0,43.31,7.07,1496.043,7396580.0,59841.085,318064.2689,4.31,2.43,6.719075455
1423,China,2019-04-12,2019,2.0,4.0,15.0,43.17999,6.72,1533.891,7396580.0,59841.085,318064.2689,4.31,2.44,6.704210244
1424,China,2019-04-19,2019,2.0,4.0,16.0,41.01999,6.41,1517.957,7396580.0,59841.085,318064.2689,4.31,2.44,6.704210244
1425,China,2019-04-26,2019,2.0,4.0,17.0,42.7,7.37,1528.781,7396580.0,59841.085,318064.2689,4.31,2.41,6.72992799
1426,China,2019-05-03,2019,2.0,5.0,18.0,41.95999,6.74,1513.75,7279850.0,59841.085,318064.2689,4.31,2.41,6.734460233
1427,China,2019-05-10,2019,2.0,5.0,19.0,46.81,10.49,1471.365,7279850.0,59841.085,318064.2689,4.31,2.36,6.824075338
1428,China,2019-05-17,2019,2.0,5.0,20.0,49.5,11.25,1414.931,7279850.0,59841.085,318064.2689,4.31,2.33,6.918500069
1429,China,2019-05-24,2019,2.0,5.0,21.0,53.09,13.25,1343.798,7279850.0,59841.085,318064.2689,4.31,2.33,6.900358819
1430,China,2019-05-31,2019,2.0,5.0,22.0,59.70999,14.14,1310.759,7279850.0,59841.085,318064.2689,4.31,2.21,6.905123602
1431,China,2019-06-07,2019,2.0,6.0,23.0,55.7,9.26,1311.636,7258100.0,59841.085,318064.2689,4.31,1.97,6.90989497
1432,China,2019-06-14,2019,2.0,6.0,24.0,51.50999,9.1,1338.669,7258100.0,59841.085,318064.2689,4.31,2.0,6.925687374
1433,China,2019-06-21,2019,2.0,6.0,25.0,43.84,6.99,1326.807,7258100.0,59841.085,318064.2689,4.31,1.95,6.870019236
1434,China,2019-06-28,2019,2.0,6.0,26.0,44.76999,7.88,1396.079,7258100.0,59841.085,318064.2689,4.31,1.92,6.866717023
1435,China,2019-07-05,2019,3.0,7.0,27.0,41.73999,6.07,1409.181,7268930.0,59841.085,318064.2689,4.31,1.98,6.893699159
1436,China,2019-07-12,2019,3.0,7.0,28.0,42.82999,6.43,1382.907,7268930.0,59841.085,318064.2689,4.31,1.96,6.880891764
1437,China,2019-07-19,2019,3.0,7.0,29.0,42.75,6.49,1397.988,7268930.0,59841.085,318064.2689,4.31,1.94,6.882312457
1438,China,2019-07-26,2019,3.0,7.0,30.0,40.07999,5.49,1390.727,7268930.0,59841.085,318064.2689,4.31,2.0,6.878998418
1439,China,2019-08-02,2019,3.0,8.0,31.0,46.73999,10.28,1401.03,7315260.0,59841.085,318064.2689,4.31,1.85,6.940588562
1440,China,2019-08-09,2019,3.0,8.0,32.0,51.23,10.46,1282.642,7315260.0,59841.085,318064.2689,4.31,1.78,7.062146893
1441,China,2019-08-16,2019,3.0,8.0,33.0,53.01999,11.2,1286.562,7315260.0,59841.085,318064.2689,4.31,1.71,7.042749489
1442,China,2019-08-23,2019,3.0,8.0,34.0,46.84,6.4,1332.081,7315260.0,59841.085,318064.2689,4.31,1.73,7.096224808
1443,China,2019-08-30,2019,3.0,8.0,35.0,46.73,6.62,1301.156,7315260.0,59841.085,318064.2689,4.31,1.76,7.156659271
1444,China,2019-09-06,2019,3.0,9.0,36.0,41.43999,5.84,1328.557,7412980.0,59841.085,318064.2689,4.31,1.73,7.115918309
1445,China,2019-09-13,2019,3.0,9.0,37.0,39.29999,5.36,1367.86,7412980.0,59841.085,318064.2689,4.31,1.88,7.079144839
1446,China,2019-09-20,2019,3.0,9.0,38.0,45.40999,9.88,1388.164,7412980.0,59841.085,318064.2689,4.31,1.84,7.091695624
1447,China,2019-09-27,2019,3.0,9.0,39.0,47.89,9.82,1350.476,7412980.0,59841.085,318064.2689,4.31,1.74,7.122507123
1448,China,2019-10-04,2019,4.0,10.0,40.0,49.32999,9.6,1320.147,7339540.0,59841.085,318064.2689,4.31,1.58,7.148473801
1449,China,2019-10-11,2019,4.0,10.0,41.0,46.03999,7.2,1318.938,7339540.0,59841.085,318064.2689,4.31,1.67,7.088176921
1450,China,2019-10-18,2019,4.0,10.0,42.0,42.00999,3.88,1357.861,7339540.0,59841.085,318064.2689,4.31,1.58,7.081651441
1451,China,2019-10-25,2019,4.0,10.0,43.0,40.21999,3.93,1362.774,7339540.0,59841.085,318064.2689,4.31,1.6,7.065140596
1452,China,2019-11-01,2019,4.0,11.0,44.0,40.92999,4.63,1378.664,7397380.0,59841.085,318064.2689,4.31,1.53,7.037297678
1453,China,2019-11-08,2019,4.0,11.0,45.0,37.28999,3.15,1409.316,7397380.0,59841.085,318064.2689,4.31,1.58,6.995942353
1454,China,2019-11-15,2019,4.0,11.0,46.0,39.28999,4.42,1399.96,7397380.0,59841.085,318064.2689,4.31,1.54,7.008199594
1455,China,2019-11-22,2019,4.0,11.0,47.0,40.84999,5.33,1390.578,7397380.0,59841.085,318064.2689,4.31,1.56,7.039774727
1456,China,2019-11-29,2019,4.0,11.0,48.0,39.60999,4.0,1407.141,7397380.0,59841.085,318064.2689,4.31,1.6,7.032348805
1457,China,2019-12-06,2019,4.0,12.0,49.0,39.71999,4.44,1394.1,7718950.0,59841.085,318064.2689,4.31,1.57,7.034822371
1458,China,2019-12-13,2019,4.0,12.0,50.0,36.09,4.49,1408.015,7718950.0,59841.085,318064.2689,4.31,1.54,6.989585518
1459,China,2019-12-20,2019,4.0,12.0,51.0,33.14,3.63,1465.403,7718950.0,59841.085,318064.2689,4.31,1.52,7.006726457
1460,China,2019-12-27,2019,4.0,12.0,52.0,32.2,3.25,1498.11,7718950.0,59841.085,318064.2689,4.31,1.51,6.995942353
1461,China,2020-01-03,2020,1.0,1.0,1.0,33.37999,3.68,1509.438,9324920.0,71951.754,391681.8039,4.15,1.55,6.965728615
1462,China,2020-01-10,2020,1.0,1.0,2.0,32.73,3.59,1528.365,9324920.0,71951.754,391681.8039,4.15,1.53,6.919457515
1463,China,2020-01-17,2020,1.0,1.0,3.0,30.67,3.31,1588.01,9324920.0,71951.754,391681.8039,4.15,1.56,6.85965153
1464,China,2020-01-24,2020,1.0,1.0,4.0,36.96999,7.15,1581.821,9324920.0,71951.754,391681.8039,4.15,1.55,6.936736959
1465,China,2020-01-31,2020,1.0,1.0,5.0,40.90999,8.88,1495.029,9324920.0,71951.754,391681.8039,4.15,1.45,6.936736959
1466,China,2020-02-07,2020,1.0,2.0,6.0,35.50999,5.18,1440.806,8818710.0,71951.754,391681.8039,4.15,1.49,7.001330253
1467,China,2020-02-14,2020,1.0,2.0,7.0,34.27,4.79,1500.645,8818710.0,71951.754,391681.8039,4.15,1.49,6.986655488
1468,China,2020-02-21,2020,1.0,2.0,8.0,35.66,6.45,1546.397,8818710.0,71951.754,391681.8039,4.15,1.43,7.026913077
1469,China,2020-02-28,2020,1.0,2.0,9.0,49.92999,12.73,1483.737,8818710.0,71951.754,391681.8039,4.15,0.97,6.992029087
1470,China,2020-03-06,2020,1.0,3.0,10.0,53.25999,13.44,1482.297,8302220.0,71951.754,391681.8039,4.15,0.39,6.931928462
1471,China,2020-03-13,2020,1.0,3.0,11.0,80.25999,20.5,1415.91,8302220.0,71951.754,391681.8039,4.15,0.38,7.008690777
1472,China,2020-03-20,2020,1.0,3.0,12.0,71.42,17.07001,1284.404,8302220.0,71951.754,391681.8039,4.15,0.15,7.096224808
1473,China,2020-03-27,2020,1.0,3.0,13.0,50.5,7.41,1235.217,8302220.0,71951.754,391681.8039,4.15,0.11,7.096224808
1474,China,2020-04-03,2020,2.0,4.0,14.0,59.74001,13.74,1328.029,8148520.0,71951.754,391681.8039,4.15,0.15,7.09270161
1475,China,2020-04-10,2020,2.0,4.0,15.0,45.14,5.88,1362.521,8148520.0,71951.754,391681.8039,4.15,0.25,7.035812285
1476,China,2020-04-17,2020,2.0,4.0,16.0,43.19,5.89,1389.634,8148520.0,71951.754,391681.8039,4.15,0.16,7.073136229
1477,China,2020-04-24,2020,2.0,4.0,17.0,51.33,12.88,1426.532,8148520.0,71951.754,391681.8039,4.15,0.18,7.081651441
1478,China,2020-05-01,2020,2.0,5.0,18.0,47.98,8.6,1420.636,7970680.0,71951.754,391681.8039,4.15,0.17,7.062146893
1479,China,2020-05-08,2020,2.0,5.0,19.0,50.50999,11.47,1378.167,7970680.0,71951.754,391681.8039,4.15,0.15,7.074136955
1480,China,2020-05-15,2020,2.0,5.0,20.0,54.09,13.15,1454.859,7970680.0,71951.754,391681.8039,4.15,0.15,7.102272727
1481,China,2020-05-22,2020,2.0,5.0,21.0,53.25999,12.66,1458.94,7970680.0,71951.754,391681.8039,4.15,0.17,7.1306332
1482,China,2020-05-29,2020,2.0,5.0,22.0,56.84,15.55,1402.705,7970680.0,71951.754,391681.8039,4.15,0.17,7.137249304
1483,China,2020-06-05,2020,2.0,6.0,23.0,48.14999,10.39,1458.817,7945940.0,71951.754,391681.8039,4.15,0.18,7.082152975
1484,China,2020-06-12,2020,2.0,6.0,24.0,51.83,12.43,1506.564,7945940.0,71951.754,391681.8039,4.15,0.18,7.083156254
1485,China,2020-06-19,2020,2.0,6.0,25.0,49.8,12.67,1484.056,7945940.0,71951.754,391681.8039,4.15,0.18,7.072135785
1486,China,2020-06-26,2020,2.0,6.0,26.0,50.73338,12.57277,1544.635,7945940.0,71951.754,391681.8039,4.15,0.17,7.078142695
1487,China,2020-07-03,2020,3.0,7.0,27.0,47.05,10.36,1536.866,7986720.0,71951.754,391681.8039,4.05,0.16,7.066139062
1488,China,2020-07-10,2020,3.0,7.0,28.0,46.67999,9.86,1692.568,7986720.0,71951.754,391681.8039,4.05,0.15,7.001820473
1489,China,2020-07-17,2020,3.0,7.0,29.0,45.38,8.96,1734.431,7986720.0,71951.754,391681.8039,4.05,0.14,6.992518006
1490,China,2020-07-24,2020,3.0,7.0,30.0,44.81,10.17,1691.66,7986720.0,71951.754,391681.8039,4.05,0.16,7.017051435
1491,China,2020-07-31,2020,3.0,7.0,31.0,44.42236,9.9754,1654.349,7986720.0,71951.754,391681.8039,4.05,0.11,6.974959894
1492,China,2020-08-07,2020,3.0,8.0,32.0,42.98,9.04,1708.253,8004270.0,71951.754,391681.8039,4.05,0.14,6.968155529
1493,China,2020-08-14,2020,3.0,8.0,33.0,40.83,8.23,1682.075,8004270.0,71951.754,391681.8039,4.05,0.13,6.950236308
1494,China,2020-08-21,2020,3.0,8.0,34.0,39.49001,8.75,1720.411,8004270.0,71951.754,391681.8039,4.05,0.13,6.919457515
1495,China,2020-08-28,2020,3.0,8.0,35.0,36.39,7.18,1775.28,8004270.0,71951.754,391681.8039,4.05,0.12,6.86530276
1496,China,2020-09-04,2020,3.0,9.0,36.0,34.98,7.8,1776.475,8237090.0,71951.754,391681.8039,4.05,0.13,6.842285323
1497,China,2020-09-11,2020,3.0,9.0,37.0,36.86,8.76,1735.22,8237090.0,71951.754,391681.8039,4.05,0.13,6.834335703
1498,China,2020-09-18,2020,3.0,9.0,38.0,36.86,8.89,1732.514,8237090.0,71951.754,391681.8039,4.05,0.13,6.769105801
