COUNTRY,INDICATOR,FREQUENCY,SCALE,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Bahrain,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,8.659,2.131,-2.316,-0.567,1.127,3.785,3.258,2.295,4.615,-4.802,-8.39,-3.884,-4.517,-7.044,-1.589,-15.267,-13.723,-9.887,-7.007,-4.166,-12.349,-6.013,-1.556,-3.863,-4.082
Cyprus,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-2.24,-2.107,-4.131,-5.907,-3.712,-2.224,-1.041,3.228,0.866,-5.433,-4.684,-5.65,-5.551,-5.16,-8.796,-0.766,0.451,2.129,-3.363,1.031,-5.575,-1.643,2.651,1.698,4.281
Trinidad and Tobago,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,8.295,8.96,9.148,11.464,13.472,16.17,18.6,21.937,28.193,19.52,22.522,25.789,27.147,28.561,29.474,26.841,23.624,23.831,23.883,23.478,20.889,24.223,28.341,25.037,25.634
Trinidad and Tobago,Current account balance (credit less debit) - Percent of GDP,Annual,Units,6.562,4.643,0.835,8.59,13.308,24.004,38.304,23.551,30.146,8.365,18.526,18.257,14.243,19.507,14.095,7.664,-3.286,5.913,6.808,4.345,-6.494,10.855,17.526,11.777,4.81
Suriname,Population - Persons for countries / Index for country groups,Annual,Millions,0.467,0.473,0.479,0.487,0.496,0.501,0.507,0.514,0.521,0.528,0.536,0.541,0.546,0.554,0.563,0.567,0.576,0.583,0.59,0.598,0.609,0.618,0.628,0.637,0.647
Bahrain,Population - Persons for countries / Index for country groups,Annual,Millions,0.638,0.661,0.711,0.765,0.824,0.889,0.96,1.039,1.103,1.178,1.229,1.195,1.209,1.253,1.315,1.37,1.424,1.501,1.503,1.484,1.472,1.504,1.525,1.577,1.589
Bahrain,Gross debt - General government - Percent of GDP,Annual,Units,24.695,25.013,27.222,31.129,28.198,23.207,19.426,15.679,12.051,20.492,28.787,31.554,34.833,42.27,42.63,63.18,77.366,84.029,90.384,97.129,125.7,122.3,111.648,123.02,133.379
Trinidad and Tobago,Gross debt - General government - Percent of GDP,Annual,Units,40.587,37.212,37.232,31.807,25.089,20.66,17.467,16.881,14.245,18.652,17.404,27.301,22.061,21.925,23.63,26.397,34.699,40.093,41.486,46.013,60.595,60.514,53.215,60.196,64.582
Bahrain,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,7.327,0.695,-3.272,-1.703,0.237,2.796,2.242,1.521,4.083,-5.359,-9.286,-4.901,-5.766,-8.545,-3.319,-17.462,-16.579,-13.377,-11.276,-8.567,-17.305,-10.57,-6.024,-9.675,-10.616
Suriname,Gross debt - General government - Percent of GDP,Annual,Units,48.438,37.198,37.408,31.493,29.354,27.107,22.536,16.418,14.774,14.648,17.317,18.738,20.096,27.902,25.208,41.175,75.395,73.029,68.627,84.027,146.436,115.824,116.944,98.234,87.29
Bahrain,Current account balance (credit less debit) - Percent of GDP,Annual,Units,8.955,2.36,-0.556,1.702,3.461,8.868,11.346,12.835,8.42,2.342,2.877,8.437,8.065,7.125,4.38,-2.313,-4.406,-3.897,-6.153,-1.963,-9.054,6.372,14.72,5.844,4.844
Trinidad and Tobago,Unemployment rate,Annual,Units,12.143,10.825,10.436,10.461,8.342,7.972,6.246,5.552,4.628,5.254,5.938,5.045,4.946,3.78,3.306,3.406,3.956,4.829,3.924,4.253,5.647,5.361,4.924,3.981,4.944
Suriname,Gross national savings - Percent of GDP,Annual,Units,15.81,-3.204,11.649,20.109,18.539,19.575,40.379,50.988,51.041,49.288,48.971,59.826,56.754,58.38,60.788,34.423,27.748,32.856,33.989,29.153,37.467,33.655,30.493,33.806,29.897
Trinidad and Tobago,Gross national savings - Percent of GDP,Annual,Units,26.028,26.271,26.904,27.424,30.423,29.215,34.971,35.137,37.251,30.783,30.441,27.613,29.799,31.418,30.185,32.805,27.112,27.398,22.92,23.149,15.806,22.011,21.694,26.497,24.485
Suriname,Unemployment rate,Annual,Units,13.767,13.729,9.658,6.549,8.383,11.084,12.281,10.682,9.361,8.711,7.2,7.5,8.1,6.6,5.5,7,10,7,9,8.797,11.147,11.2,10.9,10.6,10.3
Trinidad and Tobago,Net debt - General government - Percent of GDP,Annual,Units,32.808,26.605,26.706,20.384,12.109,-2.672,-10.145,-6.397,-11.507,-9.812,-15.067,-5.552,-10.216,-13.608,-12.882,-16.34,-7.007,-8.43,-9.543,-1.419,9.22,12.235,6.885,4.815,14.239
Trinidad and Tobago,Expenditure - General government - Percent of GDP,Annual,Units,24.087,25.222,24.565,23.457,23.343,27.908,32.667,26.775,28.197,33.398,31.521,30.402,29.887,31.749,32.993,34.135,31.229,30.942,30.206,31.006,35.106,31.39,28.266,32.425,32.479
Suriname,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-7.758,3.49,-3.296,-0.114,-1.202,-3.391,0.592,5.014,2.393,2.028,-0.154,2.319,-0.38,-2.642,-2.65,-8.291,-10.187,-8.62,-8.559,-20.225,-11.954,-5.66,-2.689,-1.679,-2.424
Trinidad and Tobago,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,4.842,4.386,3.421,5.504,4.701,4.936,3.526,5.052,7.37,-2.435,2.387,1.073,0.395,-1.177,-2.689,-5.438,-7.529,-7.691,-2.949,-0.57,-8.361,-5.28,3.624,2.109,-1.448
Suriname,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,2902.478,2466.333,3078.446,3549.926,4034.358,4773.442,5545.702,6123.002,7266.624,7864.591,8734.16,8756.276,9767.349,9936.505,9966.713,9036.203,5762.414,6158.572,6772.07,6715.747,4782.092,4987.986,5784.332,5404.997,6880.559
Trinidad and Tobago,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,6545.953,7046.379,7162.514,8931.032,10442.168,12471.953,14280.042,16765.857,21448.701,14777.395,16957.433,19300.833,20186.696,21098.003,21635.015,19587.329,17149.36,17218.004,17184.022,16830.3,14925.795,17218.066,20041.8,17616.478,17948.642
Bahrain,Expenditure - General government - Percent of GDP,Annual,Units,22.154,26.54,30.58,28.09,24.993,23.907,23.132,22.399,22.683,24.593,31.073,30.167,31.113,31.951,27.285,34.847,33.277,30.684,32.069,31.232,34.588,30.629,28.407,29.115,29.061
Trinidad and Tobago,Population - Persons for countries / Index for country groups,Annual,Millions,1.267,1.272,1.277,1.284,1.29,1.296,1.303,1.308,1.314,1.321,1.328,1.336,1.345,1.354,1.362,1.37,1.378,1.384,1.39,1.395,1.399,1.407,1.414,1.421,1.428
Israel,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,21700.839,20957.718,19068.604,19631.733,20558.752,21271.627,22506.243,25702.988,30240.201,28482.937,31410.39,34488.9,33282.519,36996.131,38282.313,36152.474,37582.521,41030.159,42285.344,44106.474,44594.51,52280.982,54983.858,52146.476,54294.192
Iran,Expenditure - General government - Percent of GDP,Annual,Units,13.323,13.629,15.645,15.669,15.064,17.931,18.662,14.219,16.834,15.664,14.064,14.633,11.4,11.525,12.263,14.137,16.341,16.411,14.769,13.552,12.14,13.353,12.839,12.785,14.196
Cyprus,Gross national savings - Percent of GDP,Annual,Units,16.06,16.235,18.632,18.356,17.505,17.171,18.233,13.648,13.904,15.844,13.065,16.344,12.076,11.051,9.187,13.053,13.103,15.366,15.067,13.983,10.956,14.161,13.338,9.293,10.496
Iran,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,,0.249,-2.644,-2.548,-2.309,-2.267,-4.752,-2.211,-4.221,-3.186,-0.768,-0.581,-0.432,-0.652,-0.837,-1.215,-1.294,-0.914,-0.71,-3.306,-3.937,-2.035,-1.854,-1.593,-2.126
Iran,Current account balance (credit less debit) - Percent of GDP,Annual,Units,2.791,1.482,2.214,0.422,0.625,5.569,6.306,7.572,4.579,1.862,4.603,8.102,4.796,5.076,2.551,0.262,2.772,2.937,7.635,-0.655,-1.743,3.626,3.523,2.038,3.202
Iran,Net debt - General government - Percent of GDP,Annual,Units,13.574,10.479,13.442,12.436,11.848,7.209,4.682,1.931,1.067,5.34,4.86,1.468,3.122,-2.93,-2.981,18.745,34.909,31.589,30.531,35.272,40.813,34.559,29.265,24.698,29.552
Iran,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,5.419,0.02,-2.882,-2.757,-2.446,-2.438,-4.909,-2.405,-4.388,-3.302,-0.842,-0.657,-0.5,-0.72,-0.907,-1.299,-1.701,-1.547,-1.588,-4.297,-4.867,-3.009,-2.638,-2.539,-3.829
Iran,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,447.805,403.943,161.932,193.34,230.618,276.383,326.45,430.465,498.712,509.095,598.566,722.13,487.11,494.544,532.056,471.415,477.575,507.8,343.713,252.142,209.51,307.337,403.254,421.547,416.676
Cyprus,Gross debt - General government - Percent of GDP,Annual,Units,55.978,57.524,61.01,63.006,64.687,64.03,59.031,53.15,44.126,52.821,55.34,64.806,79.151,102.652,112.99,111.554,106.809,96.375,100.658,92.293,113.602,96.481,81.06,73.631,65.087
Cyprus,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,14464.952,14905.024,16188.531,20389.337,23969.818,25527.08,27448.397,31774.426,36009.56,32650.09,31522.055,32910.781,29075.418,27768.31,27012.831,23129.706,24359.103,26369.719,29325.824,29431.591,28295.9,33920.056,34221.169,36605.306,38802.204
Iran,Gross national savings - Percent of GDP,Annual,Units,40.345,41.665,45.38,48.56,47.889,45.85,44.954,47.526,46.392,42.278,42.642,43.981,42.801,41.977,42.072,33.253,37.761,40.243,43.11,41.157,48.152,46.678,46.34,47.543,49.607
Cyprus,Expenditure - General government - Percent of GDP,Annual,Units,34.97,35.715,37.422,40.386,38.638,39.689,39.127,37.564,38.218,41.889,41.696,42.075,41.893,42.098,52.059,43.012,39.631,38.435,44.253,40.254,45.938,42.632,37.988,41.957,39.979
Iran,Gross debt - General government - Percent of GDP,Annual,Units,18.151,20.981,23.377,21.95,21.069,18.329,15.215,13.468,10.562,11.486,12.768,10.618,11.746,10.183,10.902,32.065,45.945,43.184,41.586,44.619,47.099,39.914,34.453,29.643,33.99
Cyprus,Net debt - General government - Percent of GDP,Annual,Units,42.318,41.161,44.29,46.215,47.601,47.439,44.588,37.936,36.991,42.985,46.798,51.285,66.391,77.952,93.62,94.208,88.471,79.595,53.009,47.971,57.844,52.733,45.044,39.834,31.651
Cyprus,Output gap - Percent of potential GDP,Annual,Units,-0.458,-0.821,-1.163,-2.285,-0.83,0.839,2.82,5.705,7.677,4.15,5.51,5.15,0.773,-6.756,-9.675,-8.413,-4.885,-2.523,-0.047,1.794,-5.417,1.046,1.884,0.266,0.38
Cyprus,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-4.899,-3.037,-3.444,-2.042,-4.548,-5.315,-6.287,-10.65,-14.741,-6.688,-10.622,-2.205,-3.741,-1.514,-4.001,-0.269,-3.951,-5.016,-3.881,-5.513,-9.698,-5.485,-6.933,-11.347,-8.446
Bahrain,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,14818.628,14484.805,14075.299,15101.705,16642.427,18729.72,20086.363,21796.88,24289.611,20292.469,21819.329,25032.809,26438.651,26989.76,26451.797,23734.075,23800.001,24784.752,26324.407,27259.726,24342.844,27147.808,30470.504,29290.112,29653.568
Cyprus,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,0.078,-0.459,-1.937,-3.263,-1.375,0.441,1.323,5.371,3.101,-3.427,-3.207,-4.066,-2.915,-1.879,-5.712,2.152,2.927,4.481,-1.13,3.104,-3.576,-0.046,3.89,2.921,5.488
Cyprus,Unemployment rate,Annual,Units,4.842,3.925,3.517,4.108,4.625,5.3,4.55,3.925,3.65,5.325,6.275,7.85,11.8,15.85,16.075,14.9,12.95,11.05,8.35,7.125,7.55,7.15,6.275,5.82,4.862
Iran,Population - Persons for countries / Index for country groups,Annual,Millions,63.515,64.584,65.657,67.315,68.345,69.39,70.496,71.532,72.266,73.196,74.157,75.15,76.038,77.016,77.97,78.94,79.926,81.07,82.084,83.075,84.038,84.055,84.904,85.761,86.626
Cyprus,Structural balance - General government - Percent,Annual,Units,-1.528,-1.32,-2.928,-4.888,-3.315,-2.592,-3.171,-2.753,-3.311,-5.703,-5.762,-5.271,-4.255,-2.109,-4.064,2.949,1.698,1.922,2.443,0.304,-2.647,-1.621,1.498,1.028,3.091
Bahrain,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,9.448,9.579,10.001,11.546,13.709,16.647,19.291,22.653,26.803,23.913,26.806,29.915,31.963,33.823,34.773,32.523,33.885,37.205,39.568,40.447,35.838,40.84,46.458,46.192,47.11
Cyprus,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,9.988,10.397,11.422,14.552,17.328,18.713,20.422,24.082,27.955,26.02,25.821,27.637,25.063,23.96,23.232,19.911,21.041,22.938,25.766,26.2,25.535,30.393,30.96,33.897,36.322
Iran,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,7050.388,6254.541,2466.34,2872.169,3374.32,3983.041,4630.754,6017.799,6901.037,6955.196,8071.567,9609.214,6406.143,6421.321,6823.854,5971.81,5975.217,6263.722,4187.328,3035.117,2493.037,3656.385,4749.522,4915.374,4810.048
Bahrain,Gross national savings - Percent of GDP,Annual,Units,24.926,20.073,23.814,24.019,15.463,27.236,34.176,40.454,37.926,27.549,33.128,33.792,38.941,35.876,34.138,27.059,28.6,32.166,32.001,33.66,28.241,34.464,39.309,35.109,33.264
Saudi Arabia,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,6.57,-0.529,-2.984,3.82,11.357,18.769,21.299,10.822,28.569,-5.533,4.73,11.456,11.474,5.015,-4.081,-16.85,-15.967,-10.867,-5.766,-3.995,-11.942,-1.793,2.118,-1.785,-2.398
Saudi Arabia,Current account balance (credit less debit) - Percent of GDP,Annual,Units,7.555,5.08,6.262,12.997,20.069,27.419,27.389,23.913,26.884,6.603,14.088,24.234,23.096,18.586,10.196,-7.591,-3.548,1.636,8.229,4.326,-3.329,4.125,12.134,2.883,-0.464
Israel,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-0.798,-4.055,-8.217,-5.031,-3.402,-2.741,-0.948,-0.432,-3.496,-6.527,-3.718,-3.432,-4.459,-4.062,-2.29,-1.21,-1.789,-1.132,-3.557,-3.79,-10.7,-3.372,0.319,-5.057,-8.262
Israel,Population - Persons for countries / Index for country groups,Annual,Millions,6.286,6.436,6.567,6.687,6.806,6.927,7.052,7.176,7.307,7.482,7.621,7.763,7.907,8.056,8.212,8.377,8.543,8.71,8.879,9.051,9.214,9.367,9.551,9.845,9.988
Israel,Unemployment rate,Annual,Units,10.9,11.625,12.875,13.4,12.9,11.2,10.45,9.15,7.65,9.425,8.25,7.05,6.883,6.208,5.892,5.242,4.825,4.225,3.983,3.833,4.283,4.967,3.767,3.45,2.983
Israel,Expenditure - General government - Percent of GDP,Annual,Units,43.406,46.113,49.963,45.403,43.001,42.334,41.628,40.196,41.206,41.355,39.686,39.315,39.567,39.694,38.276,37.565,37.907,38.342,39.153,38.672,44.809,40.037,36.926,39.333,43.795
Israel,Net debt - General government - Percent of GDP,Annual,Units,67.6,72.3,79.4,82.1,82.1,79,71.1,65.1,63.1,65.3,63.4,62.4,62.4,61.8,61.7,60.1,58.6,56.8,57.3,57.2,66.8,64.1,58.3,59.8,66.111
Israel,Gross national savings - Percent of GDP,Annual,Units,23.241,23.195,22.301,22.345,23.68,26.048,26.683,26.718,23.765,23.783,24.315,24.421,23.628,24.726,26.476,26.647,26.214,26.409,26.766,26.7,28.671,29.303,30.317,29.516,26.623
Israel,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-2.485,-2.337,-1.91,-0.497,0.894,2.349,3.053,2.256,0.508,2.606,2.75,0.944,-0.305,2.358,3.602,4.504,3.076,3.159,2.574,2.815,3.69,3.156,2.67,3.115,2.823
Israel,Structural balance - General government - Percent,Annual,Units,-3.246,-4.908,-7.207,-3.144,-1.999,-1.608,-0.542,-0.998,-3.831,-5.814,-3.675,-4.026,-4.52,-4.245,-2.456,-0.831,-2.161,-2.463,-3.813,-3.975,-8.256,-3.402,-0.59,-5.586,-8.439
Israel,Gross debt - General government - Percent of GDP,Annual,Units,77.207,81.107,87.213,89.723,88.331,85.23,77.654,70.785,70.239,72.567,69.028,67.187,66.894,66.026,64.856,62.848,61.729,59.825,60.076,59.303,71.072,67.686,60.32,61.329,67.64
Israel,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,3.397,0.548,-0.768,-1.041,1.19,1.993,3.141,3.614,1.15,-2.175,-0.258,0.018,-1.421,-1.069,-0.229,0.531,0.072,0.795,-1.383,-1.919,-8.894,-0.756,3.559,-2.405,-5.087
Israel,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,136.409,134.891,125.215,131.278,139.926,147.346,158.706,184.45,220.951,213.111,239.373,267.739,263.172,298.045,314.377,302.839,321.083,357.361,375.471,399.209,410.909,489.736,525.159,513.394,542.285
Egypt,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,1.32,-1.07,-6.768,-5.729,-5.762,-6.687,-7.355,-4.899,-6.049,-6.195,-7.447,-9.6,-9.471,-12.279,-10.723,-10.37,-11.796,-9.898,-8.975,-7.595,-7.469,-6.955,-5.745,-5.768,-7.118
Egypt,Unemployment rate,Annual,Units,8.995,8.808,10.05,11.275,10.526,11.468,10.917,9.205,8.676,9.367,9.21,10.379,12.373,12.992,13.365,12.859,12.705,12.245,10.932,8.612,8.296,7.292,7.323,7.185,7.375
Egypt,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,1636.752,1566.199,1355.278,1252.404,1195.597,1331.362,1563.739,1862.164,2271.232,2578.884,2922.796,3077.343,3569.482,3583.854,3705.465,3933.927,3862.011,2592.707,2710.158,3214.301,3802.438,4145.939,4587.172,3743.608,3570.279
Egypt,Structural balance - General government - Percent,Annual,Units,,,,,,,-8.695,-7.201,-7.889,-7.062,-8.585,-9.642,-9.396,-12.505,-11,-10.399,-11.797,-9.996,-8.935,-7.381,-7.446,-7.24,-5.743,-5.768,-7.194
Saudi Arabia,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,3.184,-3.906,-5.907,1.199,9.718,17.987,20.823,11.784,29.802,-5.383,4.392,11.394,11.68,5.469,-3.403,-14.944,-13.195,-8.572,-5.208,-3.965,-10.22,-1.993,2.24,-1.771,-2.488
Saudi Arabia,Population - Persons for countries / Index for country groups,Annual,Millions,18.138,18.603,19.08,19.569,20.071,20.586,21.113,21.655,22.21,22.78,23.978,25.092,26.169,27.624,28.309,29.816,30.954,30.977,30.196,30.064,31.553,30.784,32.175,33.703,35.3
Egypt,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-1.11,-0.033,0.68,2.281,4.125,3.092,1.552,1.656,0.52,-2.231,-1.877,-2.457,-3.445,-2.108,-0.854,-3.468,-5.643,-5.832,-2.266,-3.427,-2.919,-4.355,-3.483,-1.196,-5.431
Saudi Arabia,Unemployment rate,Annual,Units,4.571,4.617,5.265,5.562,5.822,6.051,6.254,5.645,5.176,5.377,5.548,5.772,5.524,5.568,5.721,5.591,5.6,5.9,6.025,5.625,7.65,6.125,4.875,4,3.5
Saudi Arabia,Expenditure - General government - Percent of GDP,Annual,Units,33.133,36.939,35.864,33.116,31.094,28.151,27.269,29.453,26.68,37.066,33.012,32.388,32.528,34.461,38.641,38.507,33.291,30.931,32.447,31.77,37.386,28.194,25.273,28.3,29.568
Saudi Arabia,Net debt - General government - Percent of GDP,Annual,Units,83.635,91.679,93.886,79.024,57.011,22.311,6.084,-10.296,-37.923,-38.318,-36.912,-36.48,-46.121,-49.342,-45.214,-33.881,-16.017,-7.127,-0.072,4.46,14.491,14.999,11.342,13.436,16.838
Saudi Arabia,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,10448.562,9898.304,9937.43,11027.928,12891.332,15943.418,17827.384,19196.057,23403.639,18836.955,22028.368,27126.75,28733.427,27865.456,27805.466,23256.173,22267.722,23929.282,29360.031,29566.714,24318.285,31920.765,38510.236,36156.848,35121.67
Saudi Arabia,Gross national savings - Percent of GDP,Annual,Units,26.872,24.703,25.955,32.489,39.933,47.594,49.605,50.386,54.18,38.318,45.014,51,49.554,44.881,38.729,24.842,24.569,27.112,30.602,29.878,20.006,30.468,38.65,32.085,29.773
Egypt,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,5.879,2.672,-2.762,-1.421,-1.45,-2.297,-2.583,-0.59,-2.377,-3.196,-3.159,-4.756,-4.68,-5.616,-4.031,-3.908,-4.084,-2.381,-0.401,1.288,1.188,1.071,0.463,1.051,1.705
Egypt,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,104.752,102.273,90.261,85.163,82.855,94.127,112.902,137.055,170.797,198.316,230.024,247.726,294.482,303.194,321.634,350.119,351.443,246.826,263.156,317.894,382.525,423.3,475.231,393.828,383.105
Saudi Arabia,Gross debt - General government - Percent of GDP,Annual,Units,86.702,93.148,96.352,81.564,62.928,37.343,25.831,17.115,12.056,13.989,8.426,5.309,2.972,2.083,1.501,5.472,12.248,15.946,16.843,20.338,29.663,25.455,21.308,22.984,26.153
Egypt,Expenditure - General government - Percent of GDP,Annual,Units,25.992,27.862,30.924,30.638,30.118,30.31,34.54,31.261,32.689,32.526,31.358,30.549,29.191,32.886,33.892,31.265,30.968,30.553,28.631,26.898,25.695,25.543,24.942,22.741,22.934
Egypt,Net debt - General government - Percent of GDP,Annual,Units,45.291,51.191,63.125,69.628,67.54,67.586,67.872,61.332,52.844,55.871,57.094,61.279,60.066,70.04,73.204,75.271,81.558,86.615,80.652,74.643,80.646,85.222,83.853,91.249,86.246
Egypt,Gross debt - General government - Percent of GDP,Annual,Units,71.687,79.146,85.776,97.095,96.512,98.263,85.924,76.268,66.761,69.45,69.59,72.83,69.862,79.812,80.874,83.754,91.586,97.8,87.949,80.092,86.222,89.903,88.534,95.93,90.926
Saudi Arabia,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,189.515,184.138,189.606,215.808,258.742,328.205,376.398,415.687,519.797,429.098,528.207,680.661,751.921,769.755,787.153,693.415,689.279,741.266,886.564,888.888,767.303,982.661,1239.075,1218.585,1239.805
Egypt,Population - Persons for countries / Index for country groups,Annual,Millions,64,65.3,66.6,68,69.3,70.7,72.2,73.6,75.2,76.9,78.7,80.5,82.5,84.6,86.8,89,91,95.2,97.1,98.9,100.6,102.1,103.6,105.2,107.304
Egypt,Gross national savings - Percent of GDP,Annual,Units,17.486,17.334,20.589,21.601,23.319,24.297,24.655,29.166,29.008,19.664,19.421,14.627,15.157,14.446,15.038,13.15,11.802,12.902,18.359,17.224,15.9,13.857,16.373,15.294,7.566
