date,ExxonMobile,Chevron,Shell,TotalEnergies,ConocoPhillips,BP,SaudiAramco,Petrobras,Ecopetrol,Petrochina,Sinopec,Equinor,Nyse_Oil_Index,OccidentalPetroleum
3/1/01,40.7,43.42,,,20.3921,579.5,,7.25,,,3.7,,530.55,11.4485
3/2/01,41.605,44.225,,,20.9485,572,,7.31,,,3.76,,540.01,11.8226
3/5/01,41.925,45.19,,,21.1086,581,,7.31,,,3.74,,546.37,12.0576
3/6/01,41.8,45.225,,,21.1239,589,,7.34,,,3.75,,548.94,12.0097
3/7/01,42.105,45.69,,,21.4174,602,,7.38,,,3.75,,556.51,12.1823
3/8/01,42.925,46.475,,,21.9624,600,,7.42,,,3.74,,562.49,12.6572
3/9/01,42.995,46.39,,,21.9091,585.5,,7.39,,,3.71,,560.64,12.4509
3/12/01,41.88,46.055,,,21.4479,589,,7.17,,,3.68,,550.54,12.1056
3/13/01,41.65,45.31,,,21.021,571.5,,7.13,,,3.69,,542,11.9761
3/14/01,41.32,44.765,,,20.8495,570,,7.04,,,3.7,,536.94,11.6787
3/15/01,41.475,44.35,,,20.9829,575,,6.71,,,3.71,,534.03,11.4533
3/16/01,40.85,43.75,,,20.9485,567.5,,6.91,,,3.75,,527.53,11.4821
3/19/01,40.63,44.53,,,21.162,571,,6.81,,,3.8,,534.83,11.9138
3/20/01,40.33,45.315,,,21.2535,575.5,,6.76,,,3.81,,539.2,11.7795
3/21/01,39.905,44.84,,,20.9676,573,,6.84,,,3.84,,533.66,11.554
3/22/01,38.85,43.75,,,20.3311,562,,6.54,,,3.89,,518.28,11.1608
3/23/01,38.45,43.35,,,20.7351,542.5,,6.55,,,3.8,,516.87,11.3766
3/26/01,39.125,43.22,,,20.5521,556.5,,6.38,,,3.85,,520.5,11.5828
3/27/01,40.32,43.915,,,20.636,574,,6.6,,,3.85,,528.96,11.5492
3/28/01,39.325,43.3,,,20.4264,575,,6.5,,,3.82,,521.22,11.65
3/29/01,39.145,43.21,,,20.3501,568,,6.32,,,3.81,,518.72,11.4917
3/30/01,40.5,43.9,,,20.9829,582,,6.44,,,3.82,,529.44,11.8706
4/2/01,39.8,43.435,,,20.3806,576,,6.16,,,3.86,,518.72,11.7938
4/3/01,38.95,43,,,20.1977,562,,6.19,,,3.88,,512.41,11.6979
4/4/01,39.35,43.85,,,20.5712,563.5,,6.32,,,3.82,,522.84,12.0241
4/5/01,40.465,44.84,,,21.1506,575.5,,6.72,,,3.84,,535.27,12.1584
4/6/01,41.05,44.61,,,20.9905,580,,6.9,,,3.84,,537.26,12.1967
4/9/01,41.255,45.75,,,21.4441,598.5,,6.94,,,3.83,,548.93,12.4989
4/10/01,42,46.4,,,21.951,610,,6.95,,,3.85,,555.78,12.6524
4/11/01,40.97,45.4,,,21.5241,604,,6.82,,,3.9,,544.69,12.5708
4/12/01,41,45.9,,,21.5737,600.5,,6.63,,,3.87,,549.58,12.5229
4/13/01,41,45.9,,,21.5737,600.5,,6.63,,,3.88,,549.58,12.5229
4/16/01,42.275,46.9,,,22.1416,600.5,,6.57,,,3.88,,563.28,12.825
4/17/01,42.355,46.625,,,22.1378,607,,6.67,,,3.89,,565.54,13.2375
4/18/01,42.565,46.73,,,22.0311,592.5,,7,,,4.03,,561.88,12.9977
4/19/01,42.225,46.375,,,21.8595,597,,6.76,,,3.98,,556.58,12.9833
4/20/01,42.585,46.625,,,21.829,607,,6.56,,,3.88,,561.62,13.1512
4/23/01,44,47.355,,,22.3665,620,,6.92,,,3.89,,573.43,13.7795
4/24/01,43.745,47.15,,,22.5647,615,,7.19,,,3.88,,573.58,13.9569
4/25/01,44.545,47.66,,,22.8124,616.5,,7.38,,,3.79,,581.4,14.2687
4/26/01,44.425,48.93,,,22.862,638.5,,7.38,,,3.76,,587.1,14.2975
4/27/01,44.53,48.745,,,22.8696,635,,7.35,,,3.78,,588.41,14.2927
4/30/01,44.3,48.28,,,22.7171,627,,7.36,,,3.78,,584.8,14.4461
5/1/01,44.4,48.225,,,22.5837,625,,7.36,,,3.78,,584.13,14.1488
5/2/01,43.25,46,,,21.5851,615.5,,7.44,,,3.78,,560.16,13.4629
5/3/01,43.05,45.85,,,21.4555,591,,7.61,,,3.78,,556.06,13.674
5/4/01,43.775,46.675,,,21.9015,611,,7.6,,,3.78,,566.62,13.8946
5/7/01,44.095,47.1,,,22.073,611,,7.36,,,3.78,,569.04,13.8514
5/8/01,44.37,46.9,,,22.1911,600,,7.34,,,3.79,,570.02,13.909
5/9/01,44.86,47.715,,,22.6905,616,,7.52,,,3.78,,580.33,14.12
5/10/01,44.05,47.605,,,22.6752,620,,7.72,,,3.77,,578.44,14.12
5/11/01,43.82,47.01,,,22.6828,610,,7.63,,,3.77,,575.11,14.1488
5/14/01,44.53,47.2,,,23.3003,587.5,,7.69,,,3.87,,580.77,14.3838
5/15/01,44.725,47.7,,,23.7539,616.5,,7.5,,,3.83,,586.15,14.5229
5/16/01,44.75,47.625,,,24.4514,618,,7.69,,,3.82,,590.08,14.6332
5/17/01,44.365,47.83,,,25.107,614.5,,7.8,,,3.79,,593.19,14.6524
5/18/01,45.1,48.785,,,25.7359,625,,7.99,,,3.82,,606.34,14.9066
5/21/01,44.375,48.57,,,25.6406,629,,8.02,,,3.79,,603.12,14.7963
5/22/01,44.405,47.535,,,25.4844,630,,8.1,,,3.78,,595.58,14.5996
5/23/01,43.635,47.09,,,25.2823,623.5,,8.19,,,3.76,,586.93,14.427
5/24/01,43.965,47.15,,,25.1185,629,,8.1,,,3.75,,586.89,14.331
5/25/01,44.05,47.09,,,24.7716,628,,7.9,,,3.76,,585.34,14.1728
5/28/01,44.05,47.09,,,24.7716,628,,7.84,,,3.69,,585.34,14.1728
5/29/01,43.9,47.775,,,24.7678,632.5,,8.04,,,3.7,,587.57,14.4557
5/30/01,44.435,47.92,,,24.7182,628.5,,8.09,,,3.76,,586.11,14.3454
5/31/01,44.375,48.025,,,24.6763,622,,8.38,,,3.73,,586.16,14.3742
6/1/01,44.475,48.19,,,24.5772,631.5,,8.39,,,3.78,,586.47,14.1967
6/4/01,45.415,49.015,,,24.7182,638,,8.77,,,3.79,,596.33,14.4366
6/5/01,45.775,48.85,,,24.5925,647,,8.55,,,3.78,,599.23,14.686
6/6/01,44.7,48.08,,,24.1274,638,,8.26,,,3.79,,583.84,14.3023
6/7/01,44.59,48.005,,,23.7386,632,,8.06,,,3.76,,580.55,14.1248
6/8/01,44.695,48.22,,,23.8225,641,,7.94,,,3.74,,583.3,14.1536
6/11/01,44.85,48.75,,,23.7691,640,,8.03,,,3.75,,584.62,14.2159
6/12/01,45.06,48.795,,,23.9102,645,,8,,,3.75,,588.69,14.4461
6/13/01,44.99,48.525,,,23.6738,636,,8.13,,,3.76,,583.83,14.1967
6/14/01,44.425,47.83,,,23.1631,630,,8.13,,,3.78,,577.55,13.9665
6/15/01,44.45,48.345,,,23.125,637.5,,7.97,,,3.78,,581.17,14.0768
6/18/01,44.25,47.85,,,22.8734,628,,7.95,,,3.78,69,574.08,13.885
6/19/01,44.185,47.75,,,23.0449,626.5,,8.04,,,3.76,70,574.27,13.9042
6/20/01,43.865,47.235,,,22.7705,631,,8.29,,,3.75,71,568.19,13.7411
6/21/01,44.205,46.73,,,22.1645,613.5,,8.25,,,3.79,70,560.89,13.4294
6/22/01,44.455,47.37,,,22.336,614,,7.94,,,4,69.5,567.07,13.602
6/25/01,44.26,47.475,,,21.9243,620,,7.72,,,4.04,69.5,566.96,13.2855
6/26/01,44.28,47.35,,,22.0615,617.5,,7.82,,,3.99,69,565.86,13.3142
6/27/01,43.61,45.7,,,21.3259,613,,7.5,,,3.89,69,550.95,13.1128
6/28/01,43.41,44.37,,,21.1925,585,,7.44,,,3.84,67,536.17,12.7099
6/29/01,43.675,45.25,,,21.7261,584.5,,7.52,,,3.87,69,548.85,12.7531
7/2/01,43.85,45.155,,,21.5432,573,,7.27,,,3.84,68,545.77,12.662
7/3/01,43.67,45.195,,,21.6689,574,,7.1,,,3.97,67.5,542.07,12.6764
7/4/01,43.67,45.195,,,21.6689,584,,7.04,,,3.91,67.5,542.07,12.6764
7/5/01,43.5,45.66,,,21.9167,587.5,,7.13,,,3.85,66.5,548.26,12.8874
7/6/01,43.4,45.5,,,21.89,574.5,,7.27,,,3.83,66.5,546.73,13.0169
7/9/01,43.36,45.02,,,21.6575,576.5,,7.27,,,3.85,67,540.99,12.7099
7/10/01,42.88,44.7,,,21.7109,567.5,,7.32,,,3.86,64.5,534.9,12.8634
7/11/01,42.475,43.835,,,21.345,562,,7.6,,,3.82,63,528.37,12.8298
7/12/01,42.725,44.53,,,21.1544,568.5,,7.5,,,3.88,63.5,529.43,12.9114
7/13/01,42.99,44.7,,,21.2764,572,,7.44,,,3.85,64,532.72,12.9497
7/16/01,42.995,43.825,,,20.9638,576,,7.15,,,3.79,64.5,523.97,12.7819
7/17/01,42.65,43.425,,,20.4569,566,,7.07,,,3.79,62,520.11,12.7435
7/18/01,42.125,43.4,,,20.2472,547,,6.79,,,3.81,61,513.09,12.3022
7/19/01,43.08,43.575,,,20.5827,553.5,,6.88,,,3.86,62.5,520.27,12.5037
7/20/01,43.36,44.475,,,20.9295,558,,7.04,,,3.88,63,529.8,12.5612
7/23/01,42.5,43.82,,,21.021,561,,7.21,,,3.86,65,526.59,12.638
7/24/01,40.97,42.59,,,20.1977,546.5,,7.17,,,3.83,64.5,511.69,12.355
7/25/01,42.13,44.585,,,21.1963,557,,7.29,,,3.76,64,532.05,12.8346
7/26/01,42.72,45.025,,,21.4479,570,,7.3,,,3.78,64,541.72,13.0409
7/27/01,42.73,45.55,,,21.7147,570.5,,7.32,,,3.71,64,547.46,13.1416
7/30/01,42.41,45.765,,,21.8938,572,,7.29,,,3.54,64.5,547.12,13.3094
7/31/01,41.76,45.695,,,21.7604,583.5,,7.31,,,3.23,64.5,548.28,13.2567
8/1/01,41.6,45.585,,,21.7109,586,,7.19,,,3.56,66.5,547.62,13.1512
8/2/01,41.73,45.525,,,21.9396,575.5,,7.02,,,3.65,65.5,548.43,13.2135
8/3/01,41.26,45.34,,,21.5965,571,,7.25,,,3.61,63.5,541.99,13.0936
8/6/01,40.85,45.195,,,21.4479,576,,7.17,,,3.47,65.5,539.82,12.9929
8/7/01,41.38,45.565,,,21.7833,591,,7.22,,,3.5,63.5,543.41,13.0744
8/8/01,41.25,45.005,,,21.7261,601,,7.19,,,3.38,62,536.3,12.8346
8/9/01,40.95,45.295,,,21.6727,591.5,,7.09,,,3.37,62.5,538.47,12.9737
8/10/01,41.35,45.875,,,22.0844,590,,7.13,,,3.38,62.5,544.69,13.1608
8/13/01,41.4,45.85,,,21.9396,601,,7.08,,,3.36,63,546.49,13.18
8/14/01,41.15,46.12,,,22.0692,608,,7.2,,,3.31,63.5,550.27,13.2327
8/15/01,41.5,46.505,,,22.5723,610.5,,7.23,,,3.29,63.5,560.3,13.6931
8/16/01,41.29,46.525,,,22.4694,605,,7.15,,,3.26,63.5,559.64,13.6212
8/17/01,40.47,46.005,,,22.1149,599,,6.74,,,3.31,63,551.27,13.4533
8/20/01,40.75,45.67,,,21.9929,596,,6.75,,,3.29,63,548.68,13.4342
8/21/01,40.39,45.23,,,22.0349,598.5,,6.79,,,3.29,63.5,547.95,13.4294
8/22/01,40.71,45.975,,,21.9739,602,,6.85,,,3.22,62,551.72,13.2039
8/23/01,40.89,46.14,,,22.336,601.5,,6.92,,,3.17,61,553.4,13.319
8/24/01,41.7,46.4,,,22.6295,606,,7.21,,,3.14,61.5,559.66,13.4965
8/27/01,41.05,46.05,,,22.397,606,,7.3,,,2.95,61,555.45,13.3718
8/28/01,40.51,45.56,,,22.2102,593,,7.25,,,2.98,61.5,550.89,13.4102
8/29/01,40.38,45.88,,,22.2979,591.5,,7.27,,,2.99,62,553.41,13.3814
8/30/01,40.15,45.235,,,22.1949,583.5,,7.24,,,2.97,62.5,548.43,13.2903
8/31/01,40.15,45.375,,,21.9167,584.5,,7.2,,,2.98,62,548.85,13.1991
9/3/01,40.15,45.375,,,21.9167,583,,7.16,,,2.94,60.5,548.85,13.1991
9/4/01,40.75,45.675,,,22.3207,591.5,,7.39,,,2.94,61.5,551.65,13.5253
9/5/01,41.22,45.7,,,22.5609,587.5,,7.56,,,2.94,62,553.45,13.5876
9/6/01,40.9,45.875,,,22.6409,584,,7.2,,,2.94,62.5,553.89,13.6164
9/7/01,40.9,46.2,,,22.5532,573,,7.2,,,2.94,62,553.2,13.626
9/10/01,41.24,45.85,,,22.3207,561,,7.13,,,3.01,61,548.45,13.4294
9/11/01,41.24,45.85,,,22.3207,588.5,,6.94,,,3.07,69,548.45,13.4294
9/12/01,41.24,45.85,,,22.3207,560,,7.09,,,3.26,62,548.45,13.4294
9/13/01,41.24,45.85,,,22.3207,550,,6.63,,,3.14,61,548.45,13.4294
9/14/01,41.24,45.85,,,22.3207,535.5,,6.59,,,3.11,61.5,548.45,13.4294
9/17/01,40.15,45.11,,,22.3322,565,,7.21,,,3.02,62,535.99,13.0217
9/18/01,39.48,43.88,,,21.2115,566,,7.34,,,3.03,61.5,520.57,12.4797
9/19/01,38.41,42.45,,,20.1405,544,,7.15,,,3.05,59.5,498.94,11.8274
9/20/01,37.02,41.85,,,20.2968,525,,6.8,,,3.05,58.5,486.59,11.5349
9/21/01,35.83,42.005,,,20.6474,504,,6.86,,,3.04,56.5,482.33,11.4149
9/24/01,35.86,40.55,,,19.6297,512.5,,6.42,,,2.99,55,467.26,10.9689
9/25/01,36.28,39.85,,,19.3896,509.5,,6.31,,,3,55,464.09,10.5037
9/26/01,36.01,39.385,,,19.2105,519.5,,6.22,,,2.96,57,464.2,10.8778
9/27/01,38.42,41.75,,,19.9537,538,,6.4,,,2.96,57,484.99,11.2183
9/28/01,39.4,42.375,,,20.5598,562,,6.61,,,2.98,59,498.16,11.6739
10/1/01,39.09,41.85,,,20.232,528.5,,6.38,,,2.98,56,489.22,11.5349
10/2/01,39.99,42.75,,,20.5636,546,,6.29,,,2.98,55,500.81,11.8946
10/3/01,39.84,42.705,,,20.4264,545,,6.4,,,2.98,56.5,499.57,11.5301
10/4/01,40.58,43.555,,,20.6855,564,,6.5,,,2.98,56,511.25,11.8802
10/5/01,40.69,44.22,,,20.716,561,,6.51,,,2.98,55,515.4,12.1344
10/8/01,40.94,44.475,,,20.96,568,,6.48,,,2.96,54.5,516.43,12.2975
10/9/01,41.06,45.445,,,21.1811,568.5,,6.56,,,2.96,55.5,521.49,12.3262
10/10/01,42.28,46.725,,,21.89,590,,6.82,,,2.87,58,536.72,12.5852
10/11/01,42.09,46.64,,,21.7071,586.5,,6.91,,,2.74,59.5,535.66,12.7051
10/12/01,42.29,45.5,,,21.9167,594.5,,6.91,,,2.83,60,535.2,12.5421
10/15/01,41.65,44.225,,,21.3831,584,,7.13,,,2.82,58,523.98,12.1776
10/16/01,41.75,44.575,,,21.7261,581,,6.95,,,2.76,57.5,528.64,12.1776
10/17/01,41.44,44.55,,,21.6956,593,,7,,,2.78,58,525.21,12.3742
10/18/01,40.4,43.015,,,20.8761,569,,6.75,,,2.76,57,507.48,11.9329
10/19/01,40.54,43.37,,,20.9257,544.5,,6.71,,,2.72,56,507.48,11.9761
10/22/01,41.12,44.375,,,21.0782,561,,6.86,,,2.62,57.5,512.7,12.2255
10/23/01,40.87,43.3,,,21.2459,575,,6.86,,,2.88,57.5,510.42,12.1248
10/24/01,39.86,43.455,,,21.2382,557,,6.88,,,2.92,58,508.08,12.0768
10/25/01,40.56,43.95,,,21.6613,549,,6.81,,,2.82,55.5,514.61,12.2303
10/26/01,41.06,44.465,,,22.073,575.5,,6.79,,,2.81,55,525.49,12.5564
10/29/01,40.68,44.505,,,21.9548,560,,6.63,,,2.85,60,523.83,12.4701
10/30/01,39.46,44.5,,,21.0591,553.5,,6.47,,,2.83,62,509.85,12.0576
10/31/01,39.45,44.275,,,20.7389,555,,6.67,,,2.84,61.5,507.97,12.144
11/1/01,40.49,44.93,,,21.1963,558,,6.66,,,2.89,60.5,515.21,12.4269
11/2/01,39.76,43.725,,,20.5064,553.5,,6.66,,,2.86,59.5,503.01,12.0528
11/5/01,39.39,43.555,,,20.6208,560,,6.6,,,2.86,61.5,503.41,12.0432
11/6/01,39.47,43.4,,,20.9028,541.5,,6.46,,,2.91,61.5,501.41,12.0241
11/7/01,39.08,43.64,,,21.2039,549.5,,6.54,,,2.76,61,505.11,12.1776
11/8/01,39.5,43.795,,,21.1125,556,,6.65,,,2.77,61,506.66,12.0624
11/9/01,40.25,44.745,,,21.5546,565,,7,,,2.8,63,519,12.4797
11/12/01,40.06,44.615,,,21.3831,550.5,,6.73,,,2.77,62,513.64,12.3022
11/13/01,40.5,45.085,,,21.5546,566,,6.75,,,2.84,64.5,518.81,12.403
11/14/01,38.7,43.31,,,20.3616,530,,6.44,,,2.84,62.5,491.07,11.9186
11/15/01,37.19,41.9,,,19.5916,491.5,,6.44,,,2.78,59,469.26,11.2998
11/16/01,37.54,41.725,,,19.7517,503,,5.94,,,2.81,58,477.17,11.5109
11/19/01,37.01,41.455,,,20.3349,509,,5.99,,,2.86,56.5,478.46,11.4437
11/20/01,37.96,43.265,,,20.8533,528,,6.14,,,2.9,58.5,495.37,11.9665
11/21/01,37.88,43.04,,,20.6894,524.5,,6.3,,,2.9,58.5,489.14,11.8322
11/22/01,37.88,43.04,,,20.6894,535.5,,6.56,,,2.93,60,489.14,11.8322
11/23/01,38.44,43.29,,,20.9638,530,,6.46,,,2.93,57,495.94,11.9425
11/26/01,37.77,42.6,,,20.6208,512.5,,6.36,,,2.9,56.5,488.38,11.861
11/27/01,37.35,42.81,,,20.8495,522,,6.38,,,2.9,57,487.89,11.9761
11/28/01,37.1,42.275,,,20.8266,514,,6.24,,,2.91,57,482.72,11.7555
11/29/01,37.45,42.725,,,21.3869,518.5,,6.25,,,2.96,58,489.75,11.9281
11/30/01,37.4,42.505,,,21.2039,518.5,,6.38,,,2.95,58,490.8,11.9905
12/3/01,37.66,43.225,,,21.4098,516.5,,6.57,,,2.96,59,496.08,12.168
12/4/01,38.31,43.415,,,21.5927,517,,6.61,,,2.96,60.5,501.63,12.4701
12/5/01,38.88,43.75,,,22.3588,532,,6.75,,,2.92,61,511.23,12.8202
12/6/01,37.33,42.99,,,21.4555,528.5,,6.6,,,2.92,60.5,497.92,12.1823
12/7/01,38.07,43.615,,,21.7528,512.5,,6.35,,,2.92,59.5,503.14,12.3742
12/10/01,37.55,43.065,,,21.6308,509,,6.29,,,2.9,59,494.05,11.9761
12/11/01,36.81,42.55,,,21.1277,508,,6.25,,,2.89,60,489.05,11.8754
12/12/01,37.42,42.8,,,21.4479,507,,6.22,,,2.85,61.5,490.89,11.861
12/13/01,36.44,42.125,,,21.0553,508,,6.07,,,2.8,59.5,482.36,11.6739
12/14/01,36.86,42,,,21.5775,504,,6.1,,,2.78,58,488.49,11.8706
12/17/01,37.47,42.82,,,21.3145,513.5,,6.05,,,2.78,58.5,490.45,11.8754
12/18/01,37.55,43.125,,,21.608,514,,6.22,,,2.8,58.5,495.35,12.0768
12/19/01,38.35,43.75,,,22.0501,513,,6.35,,,2.78,59,501.7,12.2255
12/20/01,38.3,43.7,,,22.2597,511,,6.14,,,2.72,59.5,501.2,12.4222
12/21/01,38.5,44.3,,,22.355,528.5,,6.24,,,2.71,58.5,506.13,12.5421
12/24/01,39,44.275,,,22.7171,530.5,,6.24,,,2.68,58.5,510.24,12.6668
12/25/01,39,44.275,,,22.7171,530.5,,6.24,,,2.67,58.5,510.24,12.6668
12/26/01,39.6,44.6,,,23.0259,530.5,,6.24,,,2.72,58.5,516.26,12.8682
12/27/01,39.79,45.155,,,22.8315,533,,6.49,,,2.7,60.5,518.26,12.7819
12/28/01,39.78,45.22,,,23.0564,537,,6.56,,,2.71,61.5,523.38,12.9162
12/31/01,39.3,44.805,,,22.9687,534,,6.56,,,2.73,61.5,519.99,12.7243
1/1/02,39.3,44.805,,,22.9687,534,,6.56,,,2.73,61.5,519.99,12.7243
1/2/02,39.6,44.74,,,22.9153,531,,6.64,,,2.73,61.5,519.46,12.7147
1/3/02,39.66,44.75,,,22.7819,535,,6.71,,,2.73,62.5,517.19,12.6572
1/4/02,40,44.65,,,22.9725,533,,6.59,,,2.68,61.5,519.43,12.7627
1/7/02,39.65,44.86,,,22.9801,531.5,,6.72,,,2.66,61,518.3,12.7195
1/8/02,39.7,45.025,,,22.679,522,,6.67,,,2.66,62.5,513.34,12.5277
1/9/02,39.24,44.555,,,22.4884,524,,6.61,,,2.63,62.5,511.06,12.4941
1/10/02,39.39,44.475,,,22.5647,522.5,,6.6,,,2.63,62.5,509.98,12.4893
1/11/02,38.5,43.705,,,22.5837,519,,6.45,,,2.57,61,505,12.1823
1/14/02,38.64,43.695,,,22.2369,515,,6.19,,,2.44,59,499.91,12.1776
1/15/02,39.3,44.6,,,22.5151,523,,6.13,,,2.4,58.5,508.48,12.3502
1/16/02,38.5,43.73,,,22.1454,521.5,,6.16,,,2.42,58,498.87,11.9905
1/17/02,38.64,43.7,,,22.1454,519,,6.25,,,2.35,59,499.37,11.9857
1/18/02,38.4,43.4,,,22.1149,511,,6.26,,,2.31,59.5,495.77,11.8034
1/21/02,38.4,43.4,,,22.1149,513.5,,6.15,,,2.22,58.5,495.77,11.8034
1/22/02,38.02,43.365,,,21.8672,513.5,,6.13,,,2.21,58,492.15,11.7027
1/23/02,38.9,43.875,,,22.4236,532,,6.1,,,2.34,56.5,503.28,12.0816
1/24/02,38.8,44.05,,,22.5609,535.5,,6.05,,,2.38,58,507.63,12.1967
1/25/02,39.16,44.28,,,22.6142,539,,6.05,,,2.37,58.5,508.9,12.2255
1/28/02,38.96,44.435,,,22.4389,550,,6.26,,,2.17,60.5,507.43,12.1823
1/29/02,37.95,42.585,,,21.9396,537.5,,6.13,,,2.2,59,496.33,11.8754
1/30/02,38.69,41.55,,,22.2788,538.5,,6.18,,,2.19,57.75,500.03,12.0289
1/31/02,39.05,41.9,,,22.2864,548,,6.2,,,2.31,58.5,508.2,12.4461
2/1/02,39,42.685,,,22.4999,554,,6.19,,,2.28,59.5,513.37,12.5564
2/4/02,38.35,41.96,,,22.0806,554,,6.17,,,2.33,59.5,504.01,12.2399
2/5/02,38.33,41.18,,,22.0311,538,,6.16,,,2.4,59.5,501.44,12.2831
2/6/02,38.92,41.6,,,22.1568,549,,6.22,,,2.34,59.5,505.82,12.2735
2/7/02,38.3,40.875,,,21.8595,545,,6.18,,,2.37,58.5,500.37,12.168
2/8/02,38.29,40.925,,,21.8976,543.5,,6.11,,,2.36,58,502.64,12.168
2/11/02,38.5,41.475,,,22.1187,541.5,,6.11,,,2.36,58.5,508.15,12.379
2/12/02,38.4,41.195,,,21.8824,545,,6.11,,,2.36,58.5,506.45,12.2207
2/13/02,38.64,41.225,,,21.9167,552.5,,6.3,,,2.36,60.5,508.44,12.1632
2/14/02,39,41.25,,,22.0349,569.5,,6.38,,,2.36,62,512.02,12.3214
2/15/02,38.9,41.175,,,22.1645,571.5,,6.42,,,2.36,62,514.12,12.307
2/18/02,38.9,41.175,,,22.1645,573,,6.32,,,2.36,61.5,514.12,12.307
2/19/02,38.77,40.825,,,21.486,569.5,,6.38,,,2.36,61,506.81,12.0864
2/20/02,38.99,40.875,,,21.3869,553,,6.4,,,2.36,59.5,505.4,12.0193
2/21/02,39.15,41.055,,,21.6194,561,,6.54,,,2.36,60.5,508.66,12.1488
2/22/02,40.72,41.85,,,22.1302,563,,6.69,,,2.36,62,519.68,12.4365
2/25/02,41,41.95,,,22.5571,574,,6.86,,,2.38,62.5,525.95,12.6572
2/26/02,40.72,42.09,,,22.4465,584.5,,6.96,,,2.4,62.5,524.69,12.7963
2/27/02,40.92,42.5,,,22.1454,592,,7.15,,,2.46,64.5,526.07,12.825
2/28/02,41.3,42.22,,,22.5304,582.5,,7.27,,,2.4,64.5,526.08,12.873
3/1/02,42,42.75,,,22.6028,589.5,,7.54,,,2.36,65,535.14,13.2231
3/4/02,42.65,43.09,,,22.7972,596.5,,7.63,,,2.4,65.5,541.4,13.4294
3/5/02,42.5,43.125,,,22.8277,599.5,,7.47,,,2.43,66,538.01,13.4054
3/6/02,43.21,43.95,,,23.1936,599,,7.38,,,2.44,65.5,548.17,13.6452
3/7/02,42.89,44.315,,,23.1783,611.5,,7.42,,,2.51,67,550.38,13.5349
3/8/02,42.91,43.825,,,23.0831,603,,7.31,,,2.66,68,547.34,13.4246
3/11/02,43.49,44.55,,,23.4032,608.5,,7.39,,,2.66,67,555.27,13.5732
3/12/02,44,44.81,,,23.7844,612,,7.45,,,2.61,67,560.01,13.7171
3/13/02,43.12,44.71,,,23.8187,617,,7.5,,,2.62,66,559.65,13.7075
3/14/02,43.24,44.75,,,23.6548,606.5,,7.65,,,2.66,66.5,557.12,13.7171
3/15/02,43.61,44.9,,,23.9064,609,,7.88,,,2.58,66.5,561.21,13.837
3/18/02,43.74,45.18,,,24.1846,604.5,,7.88,,,2.54,66,565.01,13.8994
3/19/02,43.8,45.35,,,24.257,614,,7.89,,,2.57,67,569.21,13.9761
3/20/02,43.53,44.9,,,24.0131,616,,7.79,,,2.58,66.5,564.14,13.7363
3/21/02,43.53,45.19,,,23.8301,614,,7.67,,,2.61,68,564.26,13.7411
3/22/02,43.47,44.555,,,23.5252,613,,7.61,,,2.63,68.5,556.63,13.6068
3/25/02,42.85,44.2,,,23.2889,606.5,,7.41,,,2.63,69,553.82,13.5013
3/26/02,43.74,44.5,,,23.3956,609,,7.54,,,2.6,69,557.39,13.6548
3/27/02,43.95,45.25,,,23.8949,612.5,,7.63,,,2.57,70,566.4,13.8418
3/28/02,43.83,45.135,,,23.9368,625,,7.66,,,2.57,70,565.87,13.9809
3/29/02,43.83,45.135,,,23.9368,625,,7.66,,,2.49,70,565.87,13.9809
4/1/02,43.83,44.85,,,24.2913,625,,7.8,,,2.48,70,570.47,14.2063
4/2/02,44.38,45.43,,,24.2723,624,,7.71,,,2.41,73.5,575.03,14.2783
4/3/02,43.69,45,,,23.975,625,,7.61,,,2.44,72.5,567.65,14.1488
4/4/02,43.15,43.895,,,23.5748,610,,7.63,,,2.56,71.5,554.56,13.8514
4/5/02,42.63,43.57,,,23.1135,608.5,,7.52,,,2.54,69.5,549.1,13.6883
4/8/02,43.24,44.2,,,23.5786,608.5,,7.59,,,2.55,71,556.73,13.9186
4/9/02,42.72,43.645,,,22.8887,599.5,,7.36,,,2.58,69.5,549.22,13.8035
4/10/02,43.18,43.8,,,23.003,600.5,,7.36,,,2.6,70,553.77,14.1008
4/11/02,42.4,43.225,,,22.7552,590,,7.31,,,2.59,70,547.34,14.0049
4/12/02,41.3,42.05,,,22.1454,584,,7.22,,,2.62,69.5,531.6,13.5876
4/15/02,41.6,42.65,,,22.679,596,,7.35,,,2.57,70.5,541.26,13.7699
4/16/02,42.28,43.3,,,22.8887,605,,7.4,,,2.54,72,548.22,13.933
4/17/02,42.22,43.48,,,23.0182,598,,7.5,,,2.56,72.5,552.96,14.0289
4/18/02,42.46,43.75,,,23.1212,595.5,,7.44,,,2.52,72.85,554.85,14.0049
4/19/02,42.52,44,,,23.3461,597.5,,7.4,,,2.53,72,557.11,14.0049
4/22/02,41.85,43.325,,,23.125,597.5,,7.39,,,2.54,72,552.69,13.9425
4/23/02,41.35,43.49,,,23.2393,588,,7.47,,,2.54,72,552.06,14.0193
4/24/02,40.3,42.5,,,22.8963,577.5,,7.48,,,2.51,72.5,541.55,13.6931
4/25/02,40.54,42.95,,,23.125,573.5,,7.34,,,2.51,70.5,545,13.6788
4/26/02,40,42.3,,,22.8048,565,,7.19,,,2.54,70.5,540.09,13.7171
