date,country,embi_level,fx_level,SPX_Index,VIX_Index,USGG10YR_Index,DXY_Curncy,CO1_Comdty,year
2015-11-20,Brazil,944.163,3.708,2089.17,15.47,2.2623,99.565,44.66,2015
2015-11-27,Brazil,933.871,3.8467,2090.11,15.12,2.2201,100.02,44.86,2015
2015-12-04,Brazil,916.052,3.7524,2091.69,14.81,2.2693,98.354,43,2015
2015-12-11,Brazil,888.418,3.8739,2012.37,24.39,2.127,97.565,37.93,2015
2015-12-18,Brazil,873.303,3.9833,2005.55,20.7,2.204,98.703,36.88,2015
2015-12-25,Brazil,874.986,3.942,2060.99,15.74,2.241,97.847,37.89,2015
2016-01-01,Brazil,874.288,3.964,2043.94,18.21,2.2694,98.683,37.28,2016
2016-01-08,Brazil,889.472,4.0248,1922.03,27.01,2.1156,98.54,33.55,2016
2016-01-15,Brazil,884.111,4.0483,1880.33,27.02,2.0347,98.956,28.94,2016
2016-01-22,Brazil,894.412,4.0934,1906.9,22.34,2.0519,99.574,32.18,2016
2016-01-29,Brazil,901.827,3.9991,1940.24,20.2,1.9209,99.606,34.74,2016
2016-02-05,Brazil,902.931,3.9066,1880.05,23.38,1.8357,97.031,34.06,2016
2016-02-12,Brazil,889.851,4.0017,1864.78,25.4,1.7481,95.94,33.36,2016
2016-02-19,Brazil,905.036,4.0219,1917.78,20.53,1.7449,96.6,33.01,2016
2016-02-26,Brazil,918.013,4.0007,1948.05,19.81,1.7623,98.148,35.1,2016
2016-03-04,Brazil,950.374,3.7516,1999.99,16.86,1.8741,97.34,38.72,2016
2016-03-11,Brazil,960.716,3.5855,2022.19,16.5,1.9839,96.172,40.39,2016
2016-03-18,Brazil,976.836,3.6248,2049.58,14.02,1.8732,95.086,41.2,2016
2016-03-25,Brazil,969.324,3.6771,2035.94,14.74,1.9,96.273,40.44,2016
2016-04-01,Brazil,991.216,3.554,2072.78,13.1,1.7705,94.619,38.67,2016
2016-04-08,Brazil,975.781,3.5898,2047.6,15.36,1.7167,94.235,41.94,2016
2016-04-15,Brazil,1009.828,3.5317,2080.73,13.62,1.7518,94.696,43.1,2016
2016-04-22,Brazil,992.617,3.5646,2091.58,13.22,1.8878,95.116,45.11,2016
2016-04-29,Brazil,1007.428,3.4351,2065.3,15.7,1.8333,93.082,48.13,2016
2016-05-06,Brazil,1009.132,3.5038,2057.14,14.72,1.7789,93.888,45.37,2016
2016-05-13,Brazil,1019.137,3.5324,2046.61,15.04,1.7001,94.608,47.83,2016
2016-05-20,Brazil,1004.14,3.5203,2052.32,15.2,1.8384,95.334,48.72,2016
2016-05-27,Brazil,1004.933,3.6083,2099.06,13.12,1.851,95.521,49.32,2016
2016-06-03,Brazil,1014.9,3.5275,2099.13,13.47,1.7004,94.029,49.64,2016
2016-06-10,Brazil,1028.018,3.4327,2096.07,17.03,1.6404,94.571,50.54,2016
2016-06-17,Brazil,1024.246,3.4167,2071.22,19.41,1.6078,94.206,49.17,2016
2016-06-24,Brazil,1032.992,3.3765,2037.41,25.76,1.5599,95.448,48.41,2016
2016-07-01,Brazil,1068.96,3.2353,2102.95,14.77,1.4441,95.649,50.35,2016
2016-07-08,Brazil,1078.327,3.2997,2129.9,13.2,1.3579,96.302,46.76,2016
2016-07-15,Brazil,1077.823,3.2819,2161.74,12.67,1.5509,96.58,47.61,2016
2016-07-22,Brazil,1076.824,3.2558,2175.03,12.02,1.5663,97.467,45.69,2016
2016-07-29,Brazil,1084.236,3.2491,2173.6,11.87,1.4531,95.53,42.46,2016
2016-08-05,Brazil,1092.859,3.1649,2182.87,11.39,1.5885,96.194,44.27,2016
2016-08-12,Brazil,1108.153,3.1933,2184.05,11.55,1.5135,95.722,46.97,2016
2016-08-19,Brazil,1112.839,3.2037,2183.87,11.34,1.5781,94.511,50.88,2016
2016-08-26,Brazil,1108.115,3.2653,2169.04,13.65,1.6296,95.566,49.92,2016
2016-09-02,Brazil,1103.468,3.2569,2179.98,11.98,1.6024,95.844,46.83,2016
2016-09-09,Brazil,1095.59,3.2732,2127.81,17.5,1.6749,95.336,48.01,2016
2016-09-16,Brazil,1076.73,3.2624,2139.16,15.37,1.6926,96.108,45.77,2016
2016-09-23,Brazil,1101.289,3.245,2164.69,12.29,1.6184,95.477,45.89,2016
2016-09-30,Brazil,1101.067,3.2613,2168.27,13.29,1.5944,95.463,49.06,2016
2016-10-07,Brazil,1093.257,3.2183,2153.74,13.48,1.7181,96.632,51.93,2016
2016-10-14,Brazil,1096.383,3.2059,2132.98,16.12,1.7977,98.019,51.95,2016
2016-10-21,Brazil,1102.599,3.1565,2141.16,13.34,1.7347,98.695,51.78,2016
2016-10-28,Brazil,1096.125,3.2007,2126.41,16.19,1.8468,98.348,49.71,2016
2016-11-04,Brazil,1089.065,3.2355,2085.18,22.51,1.7762,97.065,45.58,2016
2016-11-11,Brazil,1057.373,3.4035,2164.45,14.17,2.1501,99.06,44.75,2016
2016-11-18,Brazil,1048.641,3.3825,2181.9,12.85,2.3548,101.21,46.86,2016
2016-11-25,Brazil,1047.38,3.4132,2213.35,12.34,2.3572,101.49,47.24,2016
2016-12-02,Brazil,1037.066,3.4768,2191.95,14.12,2.3831,100.77,54.46,2016
2016-12-09,Brazil,1047.91,3.3803,2259.53,11.75,2.4675,101.59,54.33,2016
2016-12-16,Brazil,1042.687,3.3897,2258.07,12.2,2.5916,102.95,55.21,2016
2016-12-23,Brazil,1050.232,3.2699,2263.79,11.44,2.5373,103.01,55.16,2016
2016-12-30,Brazil,1054.007,3.25,2238.83,14.04,2.4443,102.21,56.82,2016
2017-01-06,Brazil,1075.187,3.2224,2276.98,11.32,2.4193,102.22,57.1,2017
2017-01-13,Brazil,1087.805,3.2182,2274.64,11.23,2.3964,101.18,55.45,2017
2017-01-20,Brazil,1081.554,3.1744,2271.31,11.54,2.4668,100.74,55.49,2017
2017-01-27,Brazil,1088.17,3.141,2294.69,10.58,2.4843,100.53,55.52,2017
2017-02-03,Brazil,1094.458,3.123,2297.42,10.97,2.4648,99.868,56.81,2017
2017-02-10,Brazil,1105.1,3.1154,2316.1,10.85,2.4073,100.8,56.7,2017
2017-02-17,Brazil,1100.427,3.0991,2351.16,11.49,2.4147,100.95,55.81,2017
2017-02-24,Brazil,1110.645,3.1097,2367.34,11.47,2.3117,101.09,55.99,2017
2017-03-03,Brazil,1107.3,3.1161,2383.12,10.96,2.478,101.54,55.9,2017
2017-03-10,Brazil,1096.913,3.1419,2372.6,11.66,2.5745,101.25,51.37,2017
2017-03-17,Brazil,1108.546,3.0911,2378.25,11.28,2.5005,100.3,51.76,2017
2017-03-24,Brazil,1113.049,3.1085,2343.98,12.96,2.4123,99.627,50.8,2017
2017-03-31,Brazil,1119.514,3.1224,2362.72,12.37,2.3874,100.35,52.83,2017
2017-04-07,Brazil,1121.68,3.1465,2355.54,12.87,2.3822,101.18,55.24,2017
2017-04-14,Brazil,1130.144,3.1467,2328.95,15.96,2.2374,100.51,55.89,2017
2017-04-21,Brazil,1131.763,3.148,2348.69,14.63,2.248,99.977,51.96,2017
2017-04-28,Brazil,1135.887,3.1765,2384.2,10.82,2.2802,99.05,51.73,2017
2017-05-05,Brazil,1134.183,3.1766,2399.29,10.57,2.3487,98.648,49.1,2017
2017-05-12,Brazil,1140.085,3.1231,2390.9,10.4,2.3257,99.252,50.84,2017
2017-05-19,Brazil,1125.381,3.2534,2381.73,12.04,2.2346,97.142,53.61,2017
2017-05-26,Brazil,1125.682,3.26,2415.82,9.81,2.2465,97.442,52.15,2017
2017-06-02,Brazil,1133.891,3.2452,2439.07,9.75,2.1591,96.715,49.95,2017
2017-06-09,Brazil,1130.949,3.2967,2431.77,10.7,2.2005,97.274,48.15,2017
2017-06-16,Brazil,1135.251,3.293,2433.15,10.38,2.1514,97.164,47.37,2017
2017-06-23,Brazil,1133.414,3.3428,2438.3,10.02,2.1423,97.264,45.54,2017
2017-06-30,Brazil,1128.776,3.3072,2423.41,11.18,2.3037,95.628,47.92,2017
2017-07-07,Brazil,1120.445,3.2816,2425.18,11.19,2.3856,96.008,46.71,2017
2017-07-14,Brazil,1139.421,3.18,2459.27,9.51,2.3319,95.153,48.91,2017
2017-07-21,Brazil,1154.722,3.1434,2472.54,9.36,2.2375,93.858,48.06,2017
2017-07-28,Brazil,1146.493,3.1321,2472.1,10.29,2.2889,93.259,52.52,2017
2017-08-04,Brazil,1156.704,3.1316,2476.83,10.03,2.262,93.542,52.42,2017
2017-08-11,Brazil,1149.905,3.1937,2441.32,15.51,2.1888,93.069,52.1,2017
2017-08-18,Brazil,1153.916,3.1472,2425.55,14.26,2.1939,93.434,52.72,2017
2017-08-25,Brazil,1161.471,3.159,2443.05,11.28,2.1659,92.74,52.41,2017
2017-09-01,Brazil,1166.834,3.1404,2476.55,10.13,2.1657,92.814,52.75,2017
2017-09-08,Brazil,1175.764,3.0872,2461.43,12.12,2.0507,91.352,53.78,2017
2017-09-15,Brazil,1174.455,3.1104,2500.23,10.17,2.2023,91.872,55.62,2017
2017-09-22,Brazil,1174.097,3.124,2502.22,9.59,2.2499,92.171,56.86,2017
2017-09-29,Brazil,1175.561,3.1623,2519.36,9.51,2.3336,93.076,57.54,2017
2017-10-06,Brazil,1176.213,3.1554,2549.33,9.65,2.3589,93.8,55.62,2017
2017-10-13,Brazil,1182.399,3.1454,2553.17,9.61,2.273,93.091,57.17,2017
2017-10-20,Brazil,1184.773,3.1935,2575.21,9.97,2.3845,93.701,57.75,2017
2017-10-27,Brazil,1178.059,3.2356,2581.07,9.8,2.4064,94.916,60.44,2017
2017-11-03,Brazil,1181.211,3.3141,2587.84,9.14,2.3325,94.941,62.07,2017
2017-11-10,Brazil,1173.594,3.2838,2582.3,11.29,2.3984,94.391,63.52,2017
2017-11-17,Brazil,1182.9,3.2592,2578.85,11.43,2.3435,93.662,62.72,2017
2017-11-24,Brazil,1188.548,3.2323,2602.42,9.67,2.3418,92.782,63.86,2017
2017-12-01,Brazil,1187.032,3.2583,2642.22,11.43,2.3615,92.885,63.73,2017
2017-12-08,Brazil,1190.951,3.2938,2651.5,9.58,2.376,93.901,63.4,2017
2017-12-15,Brazil,1192.764,3.3019,2675.81,9.42,2.353,93.932,63.23,2017
2017-12-22,Brazil,1190.279,3.3376,2683.34,9.9,2.481,93.347,65.25,2017
2017-12-29,Brazil,1193.533,3.3085,2673.61,11.04,2.4054,92.124,66.87,2017
2018-01-05,Brazil,1203.216,3.229,2743.15,9.22,2.4763,91.949,67.62,2018
2018-01-12,Brazil,1197.472,3.2055,2786.24,10.16,2.5462,90.974,69.87,2018
2018-01-19,Brazil,1187.79,3.1962,2810.3,11.27,2.6592,90.572,68.61,2018
2018-01-26,Brazil,1194.71,3.1482,2872.87,11.08,2.6599,89.067,70.52,2018
2018-02-02,Brazil,1179.142,3.2196,2762.13,17.31,2.8411,89.195,68.58,2018
2018-02-09,Brazil,1158.632,3.3021,2619.55,29.06,2.8512,90.442,62.79,2018
2018-02-16,Brazil,1178.823,3.2304,2732.22,19.46,2.8749,89.1,64.84,2018
2018-02-23,Brazil,1171.808,3.2387,2747.3,16.49,2.866,89.883,67.31,2018
2018-03-02,Brazil,1172.315,3.2534,2691.25,19.59,2.8643,89.935,64.37,2018
2018-03-09,Brazil,1175.126,3.2559,2786.57,14.64,2.8938,90.093,65.49,2018
2018-03-16,Brazil,1172.738,3.2808,2752.01,15.8,2.8445,90.233,66.21,2018
2018-03-23,Brazil,1169.25,3.3126,2588.26,24.87,2.8135,89.436,70.45,2018
2018-03-30,Brazil,1180.261,3.3063,2640.87,19.97,2.7389,89.974,70.27,2018
2018-04-06,Brazil,1180.036,3.3682,2604.47,21.49,2.7735,90.108,67.11,2018
2018-04-13,Brazil,1180.155,3.4229,2656.3,17.41,2.8267,89.8,72.58,2018
2018-04-20,Brazil,1172.519,3.413,2670.14,16.88,2.9602,90.316,74.06,2018
2018-04-27,Brazil,1168.613,3.4574,2669.91,15.41,2.9568,91.542,74.64,2018
2018-05-04,Brazil,1157.567,3.5293,2663.42,14.77,2.9497,92.566,74.87,2018
2018-05-11,Brazil,1161.532,3.6003,2727.72,12.65,2.9695,92.537,77.12,2018
2018-05-18,Brazil,1140.106,3.7377,2712.97,13.42,3.0559,93.637,78.51,2018
2018-05-25,Brazil,1153.181,3.6534,2721.33,13.22,2.9313,94.253,76.44,2018
2018-06-01,Brazil,1126.22,3.7661,2734.62,13.46,2.9022,94.156,76.79,2018
2018-06-08,Brazil,1110.98,3.7091,2779.03,12.18,2.9461,93.535,76.46,2018
2018-06-15,Brazil,1106.272,3.7295,2779.66,11.98,2.9205,94.788,73.44,2018
2018-06-22,Brazil,1118.551,3.7856,2754.88,13.77,2.8949,94.52,75.55,2018
2018-06-29,Brazil,1113.519,3.8765,2718.37,16.09,2.8601,94.47,79.44,2018
2018-07-06,Brazil,1132.402,3.8629,2759.82,13.37,2.8217,93.963,77.11,2018
2018-07-13,Brazil,1143.619,3.8518,2801.31,12.18,2.8271,94.677,75.33,2018
2018-07-20,Brazil,1154.526,3.768,2801.83,12.86,2.8931,94.476,73.07,2018
2018-07-27,Brazil,1165.128,3.7121,2818.82,13.03,2.9542,94.669,74.29,2018
2018-08-03,Brazil,1162.604,3.7074,2840.35,11.64,2.9488,95.161,73.21,2018
2018-08-10,Brazil,1145.41,3.8618,2833.28,13.16,2.8732,96.357,72.81,2018
2018-08-17,Brazil,1142.953,3.9104,2850.13,12.64,2.8605,96.101,71.83,2018
2018-08-24,Brazil,1125.383,4.104,2874.69,11.99,2.8098,95.146,75.82,2018
2018-08-31,Brazil,1114.521,4.054,2901.52,12.86,2.8604,95.14,77.42,2018
2018-09-07,Brazil,1125.034,4.0587,2871.68,14.88,2.9388,95.365,76.83,2018
2018-09-14,Brazil,1115.018,4.1741,2904.98,12.07,2.9959,94.927,78.09,2018
2018-09-21,Brazil,1145.849,4.0489,2929.67,11.68,3.0628,94.22,78.8,2018
2018-09-28,Brazil,1145.15,4.0493,2913.98,12.12,3.0612,95.132,82.72,2018
2018-10-05,Brazil,1149.173,3.8393,2885.57,14.82,3.2328,95.624,84.16,2018
2018-10-12,Brazil,1163.103,3.781,2767.13,21.31,3.1613,95.221,80.43,2018
2018-10-19,Brazil,1162.657,3.7148,2767.78,19.89,3.1921,95.713,79.78,2018
2018-10-26,Brazil,1168.524,3.6421,2658.69,24.16,3.0755,96.359,77.62,2018
2018-11-02,Brazil,1174.54,3.6998,2723.06,19.51,3.2121,96.542,72.83,2018
2018-11-09,Brazil,1173.68,3.7303,2781.01,17.36,3.1819,96.905,70.18,2018
2018-11-16,Brazil,1176.27,3.739,2736.27,18.14,3.0628,96.465,66.76,2018
2018-11-23,Brazil,1171,3.828,2632.56,21.52,3.039,96.916,58.8,2018
2018-11-30,Brazil,1176.699,3.8663,2760.17,18.07,2.9879,97.272,58.71,2018
2018-12-07,Brazil,1187.245,3.9079,2633.08,23.23,2.845,96.514,61.67,2018
2018-12-14,Brazil,1198.076,3.9135,2599.95,21.63,2.8895,97.443,60.28,2018
2018-12-21,Brazil,1197.745,3.9,2416.62,30.11,2.7902,96.956,53.82,2018
2018-12-28,Brazil,1203.095,3.8767,2485.74,28.34,2.7182,96.402,52.2,2018
2019-01-04,Brazil,1216.555,3.7155,2531.94,21.38,2.6677,96.179,57.06,2019
2019-01-11,Brazil,1219.889,3.7136,2596.26,18.19,2.7007,95.67,60.48,2019
2019-01-18,Brazil,1226.453,3.7544,2670.71,17.8,2.7842,96.336,62.7,2019
2019-01-25,Brazil,1236.947,3.762,2664.76,17.42,2.7585,95.794,61.64,2019
2019-02-01,Brazil,1244.524,3.6568,2706.53,16.14,2.6842,95.579,62.75,2019
2019-02-08,Brazil,1241.133,3.732,2707.88,15.72,2.6339,96.637,62.1,2019
2019-02-15,Brazil,1248.291,3.7014,2775.6,14.91,2.6626,96.904,66.25,2019
2019-02-22,Brazil,1249.817,3.747,2792.67,13.51,2.6518,96.507,67.12,2019
2019-03-01,Brazil,1246.257,3.7786,2803.69,13.57,2.7531,96.527,65.07,2019
2019-03-08,Brazil,1244.704,3.8658,2743.07,16.05,2.6285,97.306,65.74,2019
2019-03-15,Brazil,1254.167,3.8144,2822.48,12.88,2.5871,96.595,67.16,2019
2019-03-22,Brazil,1259.234,3.9065,2800.71,16.48,2.439,96.651,67.03,2019
2019-03-29,Brazil,1265.972,3.9205,2834.4,13.71,2.405,97.284,68.39,2019
2019-04-05,Brazil,1260.501,3.8735,2892.74,12.82,2.4954,97.395,70.34,2019
2019-04-12,Brazil,1256.507,3.8816,2907.41,12.01,2.5651,96.972,71.55,2019
2019-04-19,Brazil,1258.311,3.9271,2905.03,12.09,2.5596,97.378,71.97,2019
2019-04-26,Brazil,1264.562,3.9315,2939.88,12.73,2.4982,98.006,72.15,2019
2019-05-03,Brazil,1267.794,3.938,2945.64,12.87,2.525,97.52,70.85,2019
2019-05-10,Brazil,1271.451,3.9537,2881.4,16.04,2.4672,97.33,70.62,2019
2019-05-17,Brazil,1268.774,4.0991,2859.53,15.96,2.3909,97.995,72.21,2019
2019-05-24,Brazil,1274.447,4.0227,2826.06,15.85,2.3202,97.613,68.69,2019
2019-05-31,Brazil,1283.91,3.9232,2752.06,18.71,2.1246,97.75,64.49,2019
2019-06-07,Brazil,1308.392,3.8795,2873.34,16.3,2.0809,96.544,63.29,2019
2019-06-14,Brazil,1312.38,3.8967,2886.98,15.28,2.0804,97.572,62.01,2019
2019-06-21,Brazil,1329.71,3.8216,2950.46,15.4,2.054,96.22,65.2,2019
2019-06-28,Brazil,1332.665,3.8499,2941.76,15.08,2.0051,96.13,66.55,2019
2019-07-05,Brazil,1336.875,3.8217,2990.41,13.28,2.0338,97.286,64.23,2019
2019-07-12,Brazil,1348.319,3.7369,3013.77,12.39,2.1219,96.81,66.72,2019
2019-07-19,Brazil,1351.317,3.7492,2976.61,14.45,2.0552,97.151,62.47,2019
2019-07-26,Brazil,1362.363,3.7775,3025.86,12.16,2.0703,98.01,63.46,2019
2019-08-02,Brazil,1369.834,3.8895,2932.05,17.61,1.8452,98.074,61.89,2019
2019-08-09,Brazil,1380.688,3.9418,2918.65,17.97,1.7447,97.491,58.53,2019
2019-08-16,Brazil,1380.487,4.0059,2888.68,18.47,1.5538,98.142,58.64,2019
2019-08-23,Brazil,1383.529,4.1223,2847.11,19.87,1.5351,97.64,59.34,2019
2019-08-30,Brazil,1386.625,4.1453,2926.46,18.98,1.4961,98.916,60.43,2019
2019-09-06,Brazil,1391.065,4.0605,2978.71,15,1.5602,98.394,61.54,2019
2019-09-13,Brazil,1378.394,4.0871,3007.39,13.74,1.8958,98.257,60.22,2019
2019-09-20,Brazil,1382.348,4.147,2992.07,15.32,1.7215,98.513,64.28,2019
2019-09-27,Brazil,1376.229,4.1597,2961.79,17.22,1.6801,99.109,61.91,2019
2019-10-04,Brazil,1375.914,4.0561,2952.01,17.04,1.529,98.808,58.37,2019
2019-10-11,Brazil,1378.395,4.1098,2970.27,15.58,1.729,98.301,60.51,2019
2019-10-18,Brazil,1380.416,4.1127,2986.2,14.25,1.7536,97.282,59.42,2019
2019-10-25,Brazil,1383.631,4.0031,3022.55,12.65,1.7943,97.831,62.02,2019
2019-11-01,Brazil,1392.13,3.9914,3066.91,12.3,1.7103,97.239,61.69,2019
2019-11-08,Brazil,1375.03,4.1676,3093.08,12.07,1.9417,98.353,62.51,2019
2019-11-15,Brazil,1377.411,4.1892,3120.46,12.05,1.8308,97.999,63.3,2019
2019-11-22,Brazil,1381.247,4.196,3110.29,12.34,1.7706,98.27,63.39,2019
2019-11-29,Brazil,1380.789,4.2372,3140.98,12.62,1.7758,98.273,62.43,2019
2019-12-06,Brazil,1383.652,4.1394,3145.91,13.62,1.8363,97.7,64.39,2019
2019-12-13,Brazil,1400.886,4.1076,3168.8,12.63,1.8226,97.172,65.22,2019
2019-12-20,Brazil,1397.037,4.0978,3221.22,12.51,1.9171,97.69,66.14,2019
2019-12-27,Brazil,1400.554,4.0469,3240.02,13.43,1.8752,96.919,68.16,2019
2020-01-03,Brazil,1402.768,4.0588,3234.85,14.02,1.7881,96.838,68.6,2020
2020-01-10,Brazil,1414.275,4.0981,3265.35,12.56,1.8196,97.356,64.98,2020
2020-01-17,Brazil,1417.703,4.1616,3329.62,12.1,1.8215,97.606,64.85,2020
2020-01-24,Brazil,1419.08,4.1826,3295.47,14.56,1.6839,97.853,60.69,2020
2020-01-31,Brazil,1439.145,4.2829,3225.52,18.84,1.5068,97.39,58.16,2020
2020-02-07,Brazil,1443.441,4.3175,3327.71,15.47,1.5834,98.684,54.47,2020
2020-02-14,Brazil,1469.947,4.2915,3380.16,13.68,1.5848,99.124,57.32,2020
2020-02-21,Brazil,1481.357,4.3885,3337.75,17.08,1.4713,99.262,58.5,2020
2020-02-28,Brazil,1457.694,4.472,2954.22,40.11,1.1486,98.132,50.52,2020
2020-03-06,Brazil,1502.786,4.6274,2972.37,41.94,0.7623,95.951,45.27,2020
2020-03-13,Brazil,1375.003,4.8345,2711.02,57.83,0.9603,98.749,33.85,2020
2020-03-20,Brazil,1250.974,5.064,2304.92,66.04,0.8454,102.817,26.98,2020
2020-03-27,Brazil,1349.932,5.1003,2541.47,65.54,0.6746,98.365,24.93,2020
2020-04-03,Brazil,1293.291,5.3519,2488.65,46.8,0.5948,100.576,34.11,2020
2020-04-10,Brazil,1341.181,5.1082,2789.82,41.67,0.7191,99.482,31.48,2020
2020-04-17,Brazil,1345.313,5.2349,2874.56,38.15,0.6417,99.782,28.08,2020
2020-04-24,Brazil,1277.684,5.5822,2836.74,35.93,0.6008,100.38,21.44,2020
2020-05-01,Brazil,1323.871,5.4866,2830.71,37.19,0.6118,99.079,26.44,2020
2020-05-08,Brazil,1321.382,5.7347,2929.8,27.98,0.6831,99.734,30.97,2020
2020-05-15,Brazil,1294.921,5.8562,2863.7,31.89,0.6428,100.402,32.5,2020
2020-05-22,Brazil,1339.902,5.5321,2955.45,28.16,0.6591,99.863,35.13,2020
2020-05-29,Brazil,1356.647,5.3363,3044.31,27.51,0.6526,98.344,35.33,2020
2020-06-05,Brazil,1394.729,4.9619,3193.93,24.52,0.8951,96.937,42.3,2020
2020-06-12,Brazil,1365.722,5.0497,3041.31,36.09,0.7034,97.319,38.73,2020
2020-06-19,Brazil,1373.617,5.3114,3097.74,35.12,0.6937,97.623,42.19,2020
2020-06-26,Brazil,1373.74,5.4859,3009.05,34.73,0.6413,97.433,41.02,2020
2020-07-03,Brazil,1391.376,5.3157,3130.01,27.68,0.6693,97.172,42.8,2020
2020-07-10,Brazil,1382.154,5.3254,3185.04,27.29,0.6447,96.652,43.24,2020
2020-07-17,Brazil,1403.88,5.3862,3224.73,25.68,0.6266,95.942,43.14,2020
2020-07-24,Brazil,1423.565,5.2324,3215.63,25.84,0.5888,94.435,43.34,2020
2020-07-31,Brazil,1451.412,5.221,3271.12,24.46,0.5282,93.349,43.3,2020
2020-08-07,Brazil,1469.919,5.4384,3351.28,22.21,0.564,93.435,44.4,2020
2020-08-14,Brazil,1451.7,5.4231,3372.85,22.05,0.7094,93.096,44.8,2020
2020-08-21,Brazil,1443.135,5.6202,3397.16,22.54,0.6282,93.247,44.35,2020
2020-08-28,Brazil,1446.336,5.3891,3508.01,22.96,0.7211,92.371,45.05,2020
2020-09-04,Brazil,1461.692,5.3016,3426.96,30.75,0.718,92.719,42.66,2020
2020-09-11,Brazil,1468.53,5.3196,3340.97,26.87,0.6658,93.333,39.83,2020
2020-09-18,Brazil,1465.965,5.3885,3319.47,25.83,0.6937,92.926,43.15,2020
2020-09-25,Brazil,1433.416,5.5626,3298.46,26.38,0.6544,94.642,41.92,2020
2020-10-02,Brazil,1434.734,5.6861,3348.44,27.63,0.7005,93.844,39.27,2020
2020-10-09,Brazil,1463.71,5.5327,3477.13,25,0.7737,93.057,42.85,2020
2020-10-16,Brazil,1471.079,5.6462,3483.81,27.41,0.7456,93.682,42.93,2020
2020-10-23,Brazil,1457.28,5.6191,3465.39,27.55,0.8429,92.768,41.77,2020
2020-10-30,Brazil,1448.406,5.7451,3269.96,38.02,0.8737,94.038,37.46,2020
2020-11-06,Brazil,1487.92,5.3772,3509.44,24.86,0.8185,92.229,39.45,2020
2020-11-13,Brazil,1492.726,5.4635,3585.15,23.1,0.8963,92.755,42.78,2020
2020-11-20,Brazil,1507.138,5.3893,3557.54,23.7,0.8243,92.392,44.96,2020
2020-11-27,Brazil,1507.471,5.3373,3638.35,20.84,0.8373,91.79,48.18,2020
2020-12-04,Brazil,1508.983,5.1295,3699.12,20.79,0.9659,90.701,49.25,2020
2020-12-11,Brazil,1511.962,5.0594,3663.46,23.31,0.8964,90.976,49.97,2020
2020-12-18,Brazil,1521.317,5.0849,3709.41,21.57,0.9462,90.016,52.26,2020
2020-12-25,Brazil,1521.033,5.1739,3703.06,21.53,0.9231,90.223,51.29,2020
2021-01-01,Brazil,1526.26,5.1985,3756.07,22.75,0.9132,89.937,51.8,2021
2021-01-08,Brazil,1499.12,5.4212,3824.68,21.56,1.1153,90.098,55.99,2021
2021-01-15,Brazil,1486.626,5.3003,3768.25,24.34,1.0835,90.772,55.1,2021
2021-01-22,Brazil,1480.402,5.4705,3841.47,21.91,1.0855,90.238,55.41,2021
2021-01-29,Brazil,1485.605,5.4717,3714.24,33.09,1.0655,90.584,55.88,2021
2021-02-05,Brazil,1501.138,5.3767,3886.83,20.87,1.1635,91.042,59.34,2021
2021-02-12,Brazil,1495.271,5.3776,3934.83,19.97,1.2082,90.48,62.43,2021
2021-02-19,Brazil,1476.786,5.3877,3906.71,22.05,1.3364,90.364,62.91,2021
2021-02-26,Brazil,1446.711,5.6033,3811.15,27.95,1.4049,90.879,66.13,2021
2021-03-05,Brazil,1426.186,5.6831,3841.94,24.66,1.5661,91.977,69.36,2021
2021-03-12,Brazil,1420.927,5.556,3943.34,20.69,1.6247,91.679,69.22,2021
2021-03-19,Brazil,1429.49,5.4908,3913.1,20.95,1.721,91.919,64.53,2021
2021-03-26,Brazil,1427.893,5.7569,3974.54,18.86,1.676,92.766,64.57,2021
2021-04-02,Brazil,1435.215,5.7091,4019.87,17.33,1.7216,93.022,64.86,2021
2021-04-09,Brazil,1439.716,5.6845,4128.8,16.69,1.6585,92.163,62.95,2021
2021-04-16,Brazil,1453.628,5.5881,4185.47,16.25,1.5798,91.556,66.77,2021
2021-04-23,Brazil,1458.293,5.4759,4180.17,17.33,1.5577,90.859,66.11,2021
2021-04-30,Brazil,1459.752,5.4376,4181.17,18.61,1.6259,91.28,67.25,2021
2021-05-07,Brazil,1482.654,5.2375,4232.6,16.69,1.5771,90.233,68.28,2021
2021-05-14,Brazil,1479.991,5.2734,4173.85,18.81,1.6284,90.321,68.71,2021
2021-05-21,Brazil,1475.227,5.3668,4155.86,20.15,1.6216,90.017,66.44,2021
2021-05-28,Brazil,1484.077,5.2257,4204.11,16.76,1.5943,90.031,69.63,2021
2021-06-04,Brazil,1488.744,5.0494,4229.89,16.42,1.5534,90.136,71.89,2021
2021-06-11,Brazil,1500.086,5.1181,4247.44,15.65,1.4518,90.555,72.69,2021
2021-06-18,Brazil,1500.592,5.0903,4166.45,20.7,1.4381,92.225,73.51,2021
2021-06-25,Brazil,1495.864,4.9343,4280.7,15.62,1.5241,91.851,76.18,2021
2021-07-02,Brazil,1492.43,5.0597,4352.34,15.07,1.4238,92.226,76.17,2021
2021-07-09,Brazil,1489.046,5.2604,4369.55,16.18,1.3595,92.13,75.55,2021
2021-07-16,Brazil,1493.104,5.1152,4327.16,18.45,1.2903,92.687,73.59,2021
2021-07-23,Brazil,1493.308,5.2,4411.79,17.2,1.2763,92.912,74.1,2021
2021-07-30,Brazil,1493.227,5.2119,4395.26,18.24,1.2223,92.174,76.33,2021
