Dates,Argentina,Brazil,Chile,Colombia,Mexico,Peru,Uruguay,Angola,Egypt,Ghana,Kenya,Morocco,Nigeria,South Africa,Tunisia,Zambia,West African CFA Franc,Kazakhstan,Poland,Euro,Turkey,Ukraine,Hungary,Bahrain,Oman,Saudi,United Arab Emirates,Qatar,Iraq,Indonesia,Pakistan,Philippines,Sri Lanka,Vietnam
13.11.2015,9.6242,3.8494,704.2,3075.25,16.6833,3.3365,29.463,135.125,8.0301,3.835,102.43,9.964,197.54,14.3862,2.0204,12.0167,613.8484,307.9,3.9398,0.9282,2.8632,23.135,289.32,0.3773,0.3845,3.7503,3.673,3.6398,1198.0601,13666,105.45,47.075,142.05,22418
20.11.2015,9.6651,3.708,710.59,3063,16.5384,3.3625,29.485,135.225,7.83,3.83,102.18,10.0248,199.05,13.9611,2.0503,11.79,626.6228,307.37,3.98,0.9393,2.8289,24.116,291.94,0.37727,0.385,3.7503,3.673,3.6407,1198.0601,13658,105.4908,47.13,142.55,22473
27.11.2015,9.6741,3.8467,711.6,3106.43,16.6268,3.373,29.579,135.125,7.83,3.815,102.1,10.0515,199.05,14.4066,2.067,9.983,629.5601,307.2,4.0321,0.9439,2.9252,23.517,294.34,0.37733,0.38474,3.7503,3.673,3.6416,1198.0601,13776,105.4999,47.147,143.23,22485
04.12.2015,9.7275,3.7524,702.63,3201.88,16.6552,3.3685,29.584,134.805,7.83,3.835,102.1,9.9002,199.02,14.3747,2.0229,10.5795,612.0049,307.8,3.9667,0.919,2.8929,23.714,287.31,0.3773,0.3845,3.7535,3.673,3.6418,1165,13835,105.38,47.105,143.25,22480
11.12.2015,9.7709,3.8739,708.95,3332.5,17.3925,3.3795,29.751,135.314,7.83,3.835,102.03,9.8505,199.05,15.8952,2.015,10.9023,605.7307,315,3.9743,0.9097,2.9827,23.8,289.12,0.3773,0.385,3.7525,3.6729,3.6411,1197.0649,13950,104.2534,47.235,143.25,22500
18.12.2015,13.26,3.9833,698.75,3329.45,17.1383,3.3775,29.757,136.455,7.83,3.8225,102.3,9.9161,199,15.0928,2.0338,10.9561,607.0022,344.03,3.9304,0.9202,2.9073,23.6715,289.1,0.37731,0.3845,3.7525,3.673,3.6415,1197.0649,13915,104.712,47.34,143.57,22524
25.12.2015,13.0555,3.942,700.75,3189.8,17.2394,3.393,29.713,135.255,7.83,3.735,102.34,9.864,199.05,15.2288,2.0208,10.96,607.9766,328.75,3.86,0.9125,2.9124,23.15,288.05,0.37731,0.38505,3.7522,3.673,3.6411,1197.0649,13644,104.7759,47.225,143.7,22506
01.01.2016,12.9315,3.964,707.8,3174.5,17.2626,3.414,29.873,135.225,7.83,3.735,102.22,9.9136,199.05,15.5575,2.0399,11,618.8591,340.6,3.9463,0.9211,2.9214,24.0919,289.98,0.37731,0.38495,3.7519,3.673,3.6414,1165,13788,104.736,47.17,143.9,22495
08.01.2016,13.8746,4.0248,727.77,3266.02,17.9354,3.4263,30.475,158.738,7.8275,3.745,102.25,9.86,199.41,16.3039,2.0375,11.0023,615.063,352.15,3.9969,0.9153,3.0201,23.35,290.1,0.3771,0.385,3.7556,3.673,3.6423,1197.0649,13923,104.94,47.158,143.72,22460
15.01.2016,13.409,4.0483,731.19,3302.34,18.2648,3.4295,30.7725,158.738,7.8275,3.8,102.4,9.8913,198.5,16.7853,2.0425,11.0959,615.4294,361.13,4.1095,0.9163,3.047,24.4,288.86,0.37718,0.38507,3.7603,3.673,3.6413,1165,13894,104.9155,47.745,143.95,22417
22.01.2016,13.7115,4.0934,715.81,3307.5,18.4422,3.4475,30.96,158.738,7.83,3.79,102.33,9.9506,198.96,16.4684,2.0579,11.2307,622.2693,381.27,4.1311,0.9261,3.0011,24.55,288.65,0.37705,0.38502,3.7501,3.673,3.642,1196.5675,13845,104.9317,47.805,144.07,22395
29.01.2016,13.9515,3.9991,711.71,3284.55,18.1065,3.4725,31.008,158.7365,7.83,3.831,102.31,9.9312,198.96,15.8907,2.0532,11.2543,620.2872,365.05,4.0813,0.9233,2.9548,25.65,287.24,0.37713,0.38475,3.7543,3.673,3.642,1195.5725,13776,104.9157,47.65,144.26,22230
05.02.2016,14.3665,3.9066,704.81,3333.49,18.4396,3.4805,31.256,158.7415,7.83,3.97,102.22,9.7606,199.25,16.0268,2.0152,11.2846,602.1096,364.75,3.9531,0.8962,2.9174,25.875,277.2,0.37712,0.38476,3.7504,3.673,3.6406,1195.5725,13625,104.79,47.665,144.09,22286
12.02.2016,14.7875,4.0017,705.9,3382.75,18.9083,3.5065,31.05,161.046,7.8275,3.885,101.8,9.694,199.08,15.8822,2.0074,11.3423,596.9207,369.34,3.9065,0.8884,2.93,26.175,275.28,0.37715,0.3845,3.7502,3.673,3.6412,1165,13493,104.69,47.74,144.1,22317
19.02.2016,15.0675,4.0219,700.13,3356.5,18.2208,3.515,31.937,162.134,7.83,3.885,101.8,9.7712,198.5,15.3981,2.0177,11.3599,603.6786,355.75,3.9283,0.8985,2.9514,26.965,277.32,0.37707,0.3845,3.7502,3.673,3.641,1194.1298,13499,104.7857,47.665,144.15,22349
26.02.2016,15.47,4.0007,691.72,3341.38,18.2747,3.5245,32.1575,158.755,7.83,3.92,101.71,9.8775,198.99,16.1679,2.0442,11.3768,604.1635,349.3,4.0006,0.9148,2.9955,27.3,284.95,0.37712,0.38499,3.7508,3.673,3.6414,1194.1298,13402,104.61,47.515,144.18,22316
04.03.2016,15.2064,3.7516,680.28,3156.3,17.7746,3.4575,32.141,162.137,7.83,3.86,101.5,9.8387,199.39,15.3447,2.0361,11.3822,606.2584,345.4,3.9253,0.9086,2.9045,26.25,280.2,0.37695,0.38503,3.7505,3.673,3.6416,1194.1298,13135,104.775,46.946,144.65,22293
11.03.2016,14.855,3.5855,683.17,3151.07,17.6987,3.3605,31.791,162.1365,7.83,3.4827,101.4,9.7619,199,15.2245,2.017,11.3781,598.2208,343.87,3.8505,0.897,2.8684,25.5,278.21,0.37702,0.3845,3.7502,3.673,3.641,1194.1298,13072,104.675,46.62,144.92,22292
18.03.2016,14.78,3.6248,675.71,3071.8,17.3934,3.3795,32.186,162.1335,7.83,3.865,101.47,9.6964,199.05,15.2645,2.008,11.33,593.4143,346.25,3.7833,0.8873,2.8675,26.6,275.16,0.37703,0.385,3.7502,3.673,3.6421,1165,13120,104.675,46.36,145.03,22293
25.03.2016,14.5075,3.6771,680.9,3069.75,17.5386,3.38,32.0825,163.1125,8.8799,3.8455,101.54,9.7474,199,15.4551,2.034,11.3022,596.46,343.06,3.817,0.8955,2.8758,25.95,281.15,0.37705,0.38501,3.7501,3.673,3.6415,1191.5925,13254,104.76,46.395,147.26,22315
01.04.2016,14.792,3.554,669.34,3036.05,17.3391,3.342,31.825,160.54,8.845,3.8425,101.55,9.6307,199.19,14.701,2.0043,10.9755,587.1105,342.21,3.7326,0.8779,2.8215,26.05,275.33,0.377,0.38498,3.7505,3.673,3.6413,1191.5925,13163,104.7575,46.015,146.18,22295
08.04.2016,14.478,3.5898,682.93,3093.65,17.7763,3.3825,31.062,166.1635,8.8799,3.865,101.2,9.6292,199.2,14.9799,2.0184,9.818,584.0999,340.3,3.7703,0.8774,2.8499,25.625,274.19,0.37703,0.38503,3.7502,3.673,3.6411,1191.5925,13146,104.695,46.135,144.75,22295
15.04.2016,14.044,3.5317,666.79,2997.46,17.5529,3.2755,31.8935,169.213,8.875,3.905,101.18,9.6911,198.77,14.5545,2.0148,9.2,587.4459,334.33,3.8066,0.8862,2.8547,25.45,275.71,0.37703,0.38503,3.7499,3.673,3.6413,1191.5925,13173,104.6975,46.065,145.43,22305
22.04.2016,14.295,3.5646,668.62,2946.89,17.4747,3.2695,31.805,169.2125,8.8799,3.865,101.22,9.712,198.97,14.3973,2.0263,9.375,592.9308,334.75,3.8929,0.8909,2.8488,25.34,276.64,0.37703,0.385,3.7501,3.673,3.6416,1191.5925,13200,104.7425,46.645,146.04,22279
29.04.2016,14.2575,3.4351,660.41,2850.04,17.177,3.2875,31.518,166.1115,8.8799,3.865,100.96,9.601,198.99,14.2302,2.0023,9.5923,581.989,327.36,3.8177,0.8733,2.7955,25.125,272.69,0.377,0.385,3.7503,3.673,3.6418,1191.5925,13197,104.8475,46.89,146.18,22288
06.05.2016,14.2125,3.5038,664.78,2957.96,17.868,3.3112,31.557,166.9401,8.8799,3.827,100.4,9.6258,198.98,14.8839,2.013,9.7922,583.644,334.69,3.8872,0.8769,2.9276,25.18,275.55,0.377,0.385,3.7502,3.6729,3.6414,1194.1298,13240,104.6814,47.09,146.26,22283
13.05.2016,14.1525,3.5324,690.79,2992.5,18.1705,3.3365,31.59,169.2125,8.8799,3.865,100.7,9.6732,199.25,15.4038,2.0523,9.63,589.03,328,3.899,0.8844,2.9701,25.5,278.83,0.377,0.385,3.7501,3.673,3.6406,1194.1298,13320,104.6717,46.555,146.15,22358
20.05.2016,14.0845,3.5203,691.22,3052,18.3465,3.3335,31.278,169.2095,8.8799,3.8612,100.88,9.7186,199.05,15.6329,2.0738,10.2118,593.918,335,3.9382,0.891,2.975,25.05,280.66,0.37701,0.385,3.7502,3.6729,3.6404,1193.6045,13608,104.785,46.75,146.85,22325
27.05.2016,13.916,3.6083,685.77,3071.1,18.4751,3.351,31.101,169.2145,8.8799,3.7975,100.65,9.7734,199.02,15.7283,2.101,10.3469,590.3406,336.45,3.9469,0.8997,2.9607,25.15,282.67,0.37701,0.38503,3.7522,3.6729,3.6405,1193.6045,13583,104.8387,46.635,147.63,22383
03.06.2016,13.8545,3.5275,683.49,3019.69,18.5919,3.336,31.025,169.212,8.8799,3.7975,100.85,9.6356,198.97,15.0931,2.1171,10.543,577.6304,336.22,3.8625,0.8798,2.9024,24.95,274.88,0.37705,0.385,3.7503,3.6729,3.6405,1192.557,13591,104.6329,46.465,147.68,22413
10.06.2016,13.806,3.4327,683.48,2970.73,18.6328,3.3325,30.819,169.213,8.8799,3.87,101.15,9.7085,199.05,15.2304,2.1678,10.7441,588.2683,335.09,3.8917,0.8888,2.9292,24.995,277.52,0.37703,0.38501,3.7506,3.6729,3.6399,1194.1298,13290,104.2256,46.13,145,22335
17.06.2016,13.907,3.4167,684.02,3009.68,18.8375,3.3175,30.615,166.9442,8.845,3.9,101.25,9.6966,199,15.1497,2.1574,10.9761,590.6503,338.84,3.9138,0.8868,2.9274,24.895,278.63,0.37704,0.38498,3.7502,3.6728,3.6399,1191.6932,13339,104.7331,46.425,144.74,22300
24.06.2016,14.9295,3.3765,679.46,2972,18.9278,3.312,30.955,166.9448,8.8799,3.95,101.2,9.7773,281.75,15.0823,2.1923,10.855,598.94,340,3.999,0.9005,2.9279,24.8875,285.53,0.3771,0.38498,3.7502,3.673,3.6403,1193.8671,13375,104.8208,46.95,147.33,22325
01.07.2016,15.0507,3.2353,661.1,2932.91,18.3605,3.2865,30.381,166.9447,8.8799,3.91,101.1,9.7577,282.13,14.5606,2.1983,9.5785,596.7423,337.62,3.9624,0.8979,2.9018,24.8225,284.61,0.3771,0.3851,3.7502,3.6729,3.6405,1194.1298,13138,104.7257,46.915,145.7,22302
08.07.2016,14.7108,3.2997,659.75,2933.32,18.505,3.2825,30.308,169.2155,8.8799,3.95,101.3,9.8088,282.75,14.5379,2.2046,10.05,600.129,338,3.992,0.905,2.8922,24.85,284.19,0.37729,0.385,3.7502,3.6729,3.6413,1194.1298,13138,104.7257,47.125,144.93,22299
15.07.2016,14.9388,3.2819,652.35,2923.47,18.6048,3.278,30.08,169.215,8.8799,3.86,101.4,9.8188,284.25,14.5736,2.2164,10.0966,601.5936,339.19,4.0123,0.9062,3.0157,24.835,286.25,0.37732,0.38503,3.7502,3.673,3.641,1194.1298,13091,104.8354,46.85,145.78,22301
22.07.2016,14.9101,3.2558,650.46,2950.65,18.5463,3.3225,29.72,169.218,8.8799,3.94,101.55,9.8459,305.25,14.2924,2.24,9.3158,604.7174,343,3.9767,0.911,3.066,24.765,285.64,0.37735,0.38503,3.7502,3.673,3.6418,1192.5474,13108,104.8436,47.12,145.78,22295
29.07.2016,15.005,3.2491,655.68,3070.88,18.7527,3.352,29.752,169.219,8.8799,3.96,101.4,9.7396,319.75,13.8787,2.2134,10.2497,595.0083,352,3.8988,0.8949,2.9888,24.81,278.7,0.37738,0.38502,3.7502,3.673,3.6417,1194.4363,13099,104.8433,47.11,145.51,22299
05.08.2016,14.8001,3.1649,656.91,3037.5,18.7542,3.332,29.175,165.819,8.8799,3.9225,101.35,9.8061,319.25,13.727,2.2167,9.9906,599.656,347.69,3.8592,0.902,2.9987,24.82,279.95,0.3771,0.38502,3.7503,3.673,3.6417,1196.0095,13127,104.618,46.9,145.7,22303
12.08.2016,14.6675,3.1933,649.42,2930.45,18.2602,3.315,28.795,169.2185,8.8799,3.955,101.4,9.7578,322.25,13.4764,2.2098,10.4987,594.7485,345.01,3.8276,0.8959,2.9584,25.05,277.59,0.37714,0.38501,3.7502,3.673,3.642,1190.9958,13121,104.5815,46.6,145.35,22301
19.08.2016,14.9241,3.2037,660.59,2857.25,18.22,3.321,28.45,166.9487,8.8799,3.8075,101.35,9.6604,344.5,13.5163,2.1851,9.9172,586.1621,338.75,3.8063,0.883,2.9292,25.25,274.03,0.37705,0.38497,3.7502,3.673,3.6416,1194.6337,13158,104.7164,46.45,145.41,22294
26.08.2016,15.001,3.2653,668.18,2903.2,18.5925,3.354,28.57,169.2175,8.875,3.9225,101.43,9.7402,315.25,14.3694,2.2036,9.7523,594.344,339.5,3.872,0.8931,2.9535,25.48,275.86,0.37701,0.38473,3.75,3.6727,3.6406,1196.5513,13208,104.8117,46.36,145.43,22306
02.09.2016,14.98,3.2569,671.73,2954.03,18.5783,3.3842,28.775,169.222,8.8799,3.94,101.22,9.7716,314.25,14.4932,2.2091,9.7364,587.9069,341.5,3.9145,0.8964,2.9512,26.675,278.1,0.37703,0.38501,3.7501,3.673,3.6411,1202.4495,13247,104.4649,46.63,145.51,22284
09.09.2016,15.09,3.2732,670.56,2918.65,18.8986,3.3955,29.26,169.219,8.8799,3.94,101.2,9.73,315.25,14.4158,2.2076,10.2314,592.4022,337.84,3.8644,0.8903,2.9688,26.7845,275.45,0.377,0.38502,3.7502,3.673,3.6414,1197.417,13099,104.3266,47.16,145.24,22302
16.09.2016,15.134,3.2624,675.13,2957.4,19.6106,3.3935,28.555,169.22,8.8799,3.8737,101.3,9.772,315.75,14.182,2.2164,10.1222,596.2711,339.83,3.8626,0.8963,2.9804,25.825,276.17,0.37701,0.38509,3.7505,3.673,3.6414,1195.9167,13158,104.3266,47.74,145.63,22315
23.09.2016,15.169,3.245,661.06,2915.66,19.7893,3.357,28.47,165.8163,8.8799,3.9575,101.2,9.734,315.25,13.7176,2.2056,10.0328,584.1633,337.89,3.8317,0.8908,2.9689,25.98,272.54,0.37705,0.38522,3.7513,3.673,3.6411,1194.9397,13077,104.775,47.99,146.23,22302
30.09.2016,15.3075,3.2613,657.32,2881.3,19.3852,3.3835,28.365,166.9514,8.8799,3.93,101.27,9.7349,315,13.7225,2.2027,9.9391,592.38,335.84,3.8229,0.8901,2.9999,25.935,274.35,0.37701,0.38505,3.751,3.673,3.6414,1194.7407,13051,104.655,48.5,146.67,22296
07.10.2016,15.1939,3.2183,669.78,2926.4,19.3009,3.4037,28.014,167.4815,8.8799,3.94,101.27,9.7542,305.99,13.872,2.217,9.9599,590.48,331.02,3.8212,0.8929,3.051,25.8055,271.96,0.37701,0.38501,3.7548,3.673,3.6416,1195.615,12985,104.525,48.305,146.81,22305
14.10.2016,15.164,3.2059,670.43,2922.11,19.0079,3.402,28.05,168.5127,8.8799,3.933,101.4,9.8776,309.5,14.3182,2.2442,9.9223,606.4894,330.45,3.9302,0.9113,3.0903,25.7394,278.92,0.37703,0.385,3.7508,3.673,3.6416,1195.3992,13045,104.675,48.443,146.84,22304
21.10.2016,15.1305,3.1565,666.31,2933.16,18.5946,3.36,28.025,168.0886,8.8799,3.8075,101.35,9.904,316.86,13.9849,2.263,9.9,606.9678,331.05,3.9718,0.9187,3.081,25.6556,283.45,0.37705,0.385,3.7512,3.673,3.6414,1196.8398,13042,104.8071,48.285,147.27,22313
28.10.2016,15.19,3.2007,649.2,2988.5,18.9844,3.365,28.32,167.56,8.8799,3.8075,101.48,9.8697,316.75,13.8352,2.251,9.675,602.1854,334,3.9494,0.9102,3.1068,25.416,281.85,0.37704,0.38501,3.7508,3.673,3.6414,1196.9854,13051,104.825,48.416,147.93,22328
04.11.2016,15.052,3.2355,657.51,3060.49,19.0266,3.3885,28.075,167.7003,8.845,3.8075,101.65,9.7847,316.12,13.5823,2.2285,9.8,592.2688,338.46,3.885,0.8976,3.1568,25.5649,274.79,0.37705,0.38501,3.7503,3.673,3.6413,1197.2483,13068,104.725,48.48,148.09,22328
11.11.2016,15.3,3.4035,669.32,3032.07,20.8492,3.408,28.504,167.7003,14,3.8075,101.77,9.9378,312.97,14.3352,2.2738,9.83,605.9363,341.39,4.0724,0.9211,3.2488,25.768,284.97,0.37704,0.38501,3.7506,3.673,3.641,1194.7493,13288,104.725,48.94,147.8,22332
18.11.2016,15.476,3.3825,678.58,3180.61,20.6435,3.405,29.145,167.7003,16.7481,3.8075,101.93,10.0904,315.65,14.4222,2.3145,9.8864,622.3917,340.55,4.1931,0.9444,3.3683,25.815,292.15,0.37702,0.38501,3.7506,3.673,3.641,1193.6384,13428,104.725,49.77,148.18,22493
25.11.2016,15.5509,3.4132,679.66,3173,20.6538,3.4225,29.125,168.516,15.8387,3.94,101.95,10.0842,312.88,14.11,2.3014,9.8509,622.1557,339.24,4.1745,0.944,3.4514,25.705,292.63,0.37702,0.38502,3.7508,3.673,3.6413,1197.1548,13515,104.825,49.81,148.43,22756
02.12.2016,15.93,3.4768,670.95,3089.14,20.6281,3.418,28.977,168.3302,17.5854,4.02,101.95,10.0324,316.5,13.8021,2.2957,9.775,617.8199,337.77,4.2034,0.9375,3.521,26.0019,293.8,0.37702,0.38502,3.7508,3.673,3.6413,1197.1548,13520,104.805,49.653,148.52,22680
09.12.2016,15.9923,3.3803,651.49,3005.98,20.3894,3.4065,28.95,168.3302,17.8946,4.1,102.1,10.1035,316.25,13.796,2.3158,9.8453,624.4672,334.27,4.2144,0.9469,3.4772,26.075,298.13,0.377,0.38502,3.7511,3.673,3.6414,1205.0568,13328,104.745,49.755,148.93,22563
16.12.2016,15.895,3.3897,673.45,3007.24,20.4395,3.403,28.665,166.6745,18,3.94,102.17,10.1599,315.39,14.0325,2.3343,9.8603,630.8511,335.01,4.2254,0.9568,3.5053,26.2425,299.1,0.377,0.38502,3.751,3.673,3.6414,1205.8623,13393,104.8421,49.93,149.3,22745
23.12.2016,15.4865,3.2699,674.06,2998.68,20.6095,3.38,28.397,168.3559,18.4724,3.94,102.35,10.1664,315.12,13.998,2.334,9.8242,630.4939,331.57,4.2159,0.9564,3.5173,26.295,295.83,0.37701,0.38502,3.751,3.673,3.6416,1206.3584,13452,104.8451,49.8,149.75,22757
30.12.2016,15.88,3.25,670.68,3000.71,20.7272,3.356,29.261,168.2765,18.8414,4.11,102.47,10.1268,315.33,13.7401,2.3161,9.8973,629.9316,333.69,4.1873,0.9506,3.5235,27.3,294.36,0.37703,0.38502,3.7509,3.673,3.6416,1197.1548,13473,104.825,49.73,149.71,22761
06.01.2017,15.8075,3.2224,667.8,2922.27,21.2217,3.3775,28.582,168.5633,18.125,4.215,103.75,10.1148,315.78,13.7596,2.3191,10,626.1369,331.51,4.1367,0.9493,3.6437,27.275,292.14,0.37703,0.38502,3.7515,3.673,3.6408,1209.4491,13365,104.795,49.55,150,22556
13.01.2017,15.8523,3.2182,663.01,2947.38,21.4765,3.363,28.722,167.1509,18.1652,4.02,103.92,10.0504,316.13,13.5157,2.3142,9.9667,619.6979,332.33,4.1222,0.9395,3.7233,27.5999,288.69,0.37702,0.38502,3.7509,3.673,3.6408,1197.1548,13330,104.805,49.628,150.06,22570
20.01.2017,15.91,3.1744,656.91,2922.01,21.5877,3.2945,28.565,166.7028,18.7747,4.335,103.8,10.0156,314.99,13.5986,2.312,9.8664,618.4284,332.36,4.0811,0.9345,3.7682,27.375,289.05,0.377,0.38502,3.7508,3.673,3.6413,1208.2792,13410,104.8506,49.91,150.15,22571
27.01.2017,15.8973,3.141,651.02,2933.05,20.8863,3.292,28.3,168.3564,18.8278,4.275,103.97,10.0248,315.99,13.4737,2.303,9.8217,618.6362,327.93,4.0529,0.9347,3.87,27.1904,290.74,0.37702,0.38502,3.7505,3.673,3.6413,1208.6538,13359,104.815,49.85,150.25,22585
03.02.2017,15.6228,3.123,638.88,2851.81,20.3631,3.26,28.434,165.9024,18.8241,4.39,103.8,9.9711,305.63,13.2667,2.281,9.9,611.6951,323.69,3.99,0.9272,3.6969,27.0485,287.45,0.37698,0.38498,3.7503,3.6729,3.6412,1211.468,13345,104.7806,49.78,150.45,22625
10.02.2017,15.5328,3.1154,639.88,2855.17,20.3461,3.254,28.625,167.5737,18.475,4.38,103.5,10.0556,314.63,13.3365,2.2912,9.89,620.5734,322.55,4.0362,0.9398,3.6976,27.23,289.71,0.377,0.38502,3.7506,3.673,3.6412,1197.1548,13316,104.7961,49.86,150.71,22645
17.02.2017,15.6753,3.0991,644.79,2891.56,20.4292,3.264,28.255,167.1152,17.855,4.435,103.65,10.0693,315.36,13.0382,2.284,9.725,622.9478,318.41,4.0844,0.9422,3.6309,27.0919,290.52,0.377,0.38502,3.7506,3.673,3.6414,1198.1321,13333,104.8335,49.95,151.14,22795
24.02.2017,15.4793,3.1097,646.25,2890.34,19.9115,3.2535,28.535,167.5749,16.1493,4.625,103.45,10.1027,314.85,12.9518,2.2958,9.56,626.5626,311.59,4.084,0.9468,3.6082,26.925,292.09,0.37701,0.38502,3.7503,3.673,3.6413,1197.1548,13331,104.825,50.21,152.13,22816
03.03.2017,15.4412,3.1161,657.83,2980.9,19.51,3.28,28.25,167.5331,15.8128,4.725,102.65,10.0702,315.49,13.0275,2.3017,9.8,625.3961,317.64,4.0527,0.9413,3.7045,27.1075,290.88,0.377,0.38502,3.7488,3.6726,3.6413,1197.1548,13383,104.84,50.4,151.25,22843
10.03.2017,15.475,3.1419,664.1,2983.5,19.6086,3.2835,28.408,168.5417,16.2665,4.6,102.55,10.0445,314.67,13.1786,2.2833,9.625,621.2051,317.15,4.0632,0.9369,3.7316,26.744,293.24,0.377,0.38502,3.7502,3.6729,3.6415,1197.7659,13379,104.8486,50.36,151.48,22800
17.03.2017,15.5573,3.0911,662.23,2913.55,19.0772,3.2495,28.275,166.2386,17.6971,4.525,103,10.0077,315.54,12.7271,2.2912,9.5728,618.3738,315.97,3.9938,0.9312,3.6365,26.9099,287.23,0.377,0.38502,3.7503,3.6729,3.6414,1199.0011,13345,104.854,50.178,152.32,22784
24.03.2017,15.6014,3.1085,660.43,2896.15,18.7579,3.2408,28.375,166.1138,18.1396,4.3225,102.9,9.974,307.88,12.4334,2.2648,9.5354,611.2604,316.06,3.9463,0.9261,3.6119,27.125,287.5,0.377,0.38502,3.7502,3.6729,3.6415,1197.1548,13327,104.8449,50.34,151.75,22788
31.03.2017,15.3875,3.1224,660.25,2873.98,18.7249,3.2485,28.52,166.185,18.1361,4.32,102.95,10.062,314.29,13.4136,2.2931,9.652,619.1008,313.65,3.973,0.9385,3.6363,27.0565,289.83,0.37701,0.38501,3.7502,3.6729,3.6414,1197.1548,13326,104.8458,50.2,152.13,22755
07.04.2017,15.3436,3.1465,655.78,2862.82,18.6662,3.2455,28.438,165.9337,18.1404,4.235,103.3,10.0965,313.1,13.759,2.2952,9.4883,621.5925,313.14,3.9852,0.9443,3.7332,26.9539,292.8,0.377,0.38502,3.7503,3.6729,3.6413,1197.1548,13322,104.8505,50.083,151.77,22660
14.04.2017,15.166,3.1467,649.28,2872.66,18.521,3.255,28.51,165.8661,18.0387,4.215,103.46,10.0787,311.14,13.4377,2.3447,9.425,618.5117,311.08,3.9913,0.9422,3.7092,26.8225,294.84,0.37695,0.385,3.7503,3.6729,3.6413,1201.3513,13256,104.84,49.43,152.12,22687
21.04.2017,15.475,3.148,652.63,2876.18,18.8112,3.2433,28.455,167.6534,18.0774,4.15,103.3,10.0121,314.5,13.1166,2.3689,9.3991,614.0798,313.44,3.9756,0.9325,3.6401,26.705,291.74,0.37701,0.38502,3.7503,3.673,3.6408,1197.1548,13322,104.8546,49.77,152.45,22718
28.04.2017,15.3958,3.1765,667.4,2940.17,18.8206,3.2438,28.125,167.0942,18.0896,4.3475,103.05,9.9245,310.04,13.3701,2.4592,9.325,609.3915,314.52,3.8784,0.9178,3.5517,26.545,287.05,0.377,0.385,3.7503,3.673,3.6415,1199.3788,13329,104.755,49.965,152.5,22744
05.05.2017,15.3678,3.1766,671.97,2947.35,18.988,3.268,27.75,165.9253,18.0765,4.225,103.1,9.8672,316.99,13.418,2.4413,9.2612,597.7483,318.32,3.828,0.9092,3.5439,26.5,283.35,0.37701,0.38498,3.7503,3.673,3.6415,1197.0844,13330,104.805,49.915,152.48,22733
12.05.2017,15.4347,3.1231,671.26,2918.96,18.8206,3.27,27.95,167.1594,18.0779,4.26,103.25,9.9037,319.75,13.3638,2.4332,9.2241,603.7598,315.74,3.8543,0.9147,3.5719,26.4699,283.44,0.37701,0.38499,3.7506,3.673,3.6416,1165,13330,104.815,49.76,152.57,22691
19.05.2017,16.0198,3.2534,668.96,2885.13,18.7276,3.267,28.2,165.873,18.0787,4.435,103.3,9.7544,314.49,13.2312,2.4733,9.3185,589.2887,312.26,3.7469,0.8923,3.5745,26.3655,275.45,0.37702,0.38502,3.7505,3.673,3.6414,1196.3657,13335,104.825,49.865,152.33,22703
26.05.2017,16.01,3.26,672.08,2908.54,18.5157,3.275,28.235,166.9492,18.0833,4.305,103.4,9.7695,320.97,12.8819,2.4524,9.2657,589.267,310.76,3.7395,0.8944,3.578,26.33,275.15,0.37703,0.385,3.7502,3.673,3.6416,1200.2926,13295,104.855,49.76,152.38,22728
02.06.2017,16.0075,3.2452,669.48,2894.5,18.6812,3.2723,28.299,165.8604,18.0714,4.325,103.3,9.7204,316.63,12.8157,2.4557,9.3344,584.0386,314.08,3.7088,0.8863,3.5088,26.2825,272.54,0.37715,0.38499,3.7502,3.673,3.6416,1201.3378,13304,104.8631,49.56,152.29,22707
09.06.2017,15.8991,3.2967,663.49,2916.61,18.1721,3.268,28.477,165.9111,18.0739,4.3356,103.3,9.7628,320.75,12.9457,2.4634,9.239,588.2952,315.65,3.7378,0.8933,3.5373,26.1325,274.74,0.37715,0.38499,3.7502,3.673,3.6419,1165,13292,104.855,49.491,152.42,22689
16.06.2017,16.0471,3.293,664.45,2960.47,17.9129,3.273,28.281,166.3367,18.0859,4.4175,103.6,9.7644,324,12.814,2.4856,9.2043,588.3481,320.14,3.7608,0.8931,3.5025,26.02,274.91,0.3773,0.385,3.7505,3.673,3.6545,1165,13299,104.865,49.895,152.82,22690
23.06.2017,16.1849,3.3428,661.36,3021.45,18.0072,3.2562,28.29,166.9491,18.0961,4.45,103.75,9.7686,324.75,12.9297,2.4739,9.2817,588.9772,326.13,3.7727,0.8933,3.5093,26.0338,276.63,0.3773,0.38498,3.7502,3.673,3.67,1165,13328,104.905,50.215,153.21,22723
30.06.2017,16.6278,3.3072,663.8,3043.11,18.1203,3.245,28.525,165.6902,18.1435,4.41,103.75,9.6409,322.25,13.0744,2.4504,9.1409,578.6558,322.18,3.7027,0.8752,3.5207,26.08,270.29,0.3773,0.38512,3.7517,3.673,3.77,1165,13328,104.905,50.465,153.36,22731
