date,Kuwait,India,Indonesia,Taiwan,United States,South Africa,Thailand,Czechia,China,Brazil,Canada,Abu Dhabi,Dubai,United Arab Emirates,Qatar,Philippines,Greece,Mexico,Hong Kong,Vietnam,Turkey,Argentina,United Kingdom,Tunisia,Australia,Sri Lanka,Sweden,Botswana,Estonia,Ukraine,Belgium,Austria,Mauritius,Kenya,South Korea,Finland,Singapore,GCC,Netherlands,Zhonghua,Bosnia and Herzegovina,Morocco,Portugal,Oman,Slovenia,Bahrain,Malaysia,Trinidad and Tobago,New Zealand,Chile,Saudi Arabia,China,LatAm,Bulgaria,Hungary,Poland,Israel,Norway,Peru,Switzerland,Pakistan,Denmark,Nigeria,Jamaica,Ireland,Bahrain,Germany,Japan,Kazakhstan,Oman,Spain,Italy,Colombia,Croatia,Serbia,Bangladesh,France,Egypt,Ghana,Romania,EU,Lithuania,Jordan,Lebanon
23.03.2000,,347.005,419.157,1546.639,966.986,349.298,497.614,205.052,395.676,292.476,464.494,,,,,719.393,800.774,328.206,742.133,,856.617,,741.134,,379.94,,774.072,,,,479.096,187.72,,,448.711,1217.36,558.309,,789.517,,,472.831,687.233,,,,676.59,,390.245,354.327,,,,,332.469,390.248,878.44,300.826,247.592,555.309,,374.586,,,418.343,,789.847,1069.405,,,524.581,687.135,139.354,,,,688.176,366.036,,,,,315.097,
24.03.2000,,347.643,418.031,1543.852,968.768,352.558,507.326,209.733,400.722,294.162,468.827,,,,,720.658,803.474,332.32,752.109,,864.227,,759.013,,381.255,,786.265,,,,481.081,190.688,,,458.156,1260.877,562.002,,802.603,,,472.478,715.505,,,,676.984,,394.345,357.335,,,,,346.478,396.613,880.987,301.609,246.107,565.217,,377.809,,,423.12,,812.406,1064.431,,,531.126,705.822,138.787,,,,698.75,368.377,,,,,315.097,
27.03.2000,,355.96,416.336,1601.945,965.061,354.636,515.296,206.166,406.664,295.535,471.379,,,,,725.143,792.957,336,767.82,,862.19,,756.873,,382.962,,784.202,,,,469.421,190.872,,,453.686,1265.274,578.23,,799.902,,,475.106,710.972,,,,691.169,,398.382,359.507,,,,,352.683,402.68,882.238,298.419,245.76,560.701,,375.937,,,418.195,,808.915,1072.092,,,528.968,705.19,138.945,,,,710.737,372.329,,,,,319.508,
28.03.2000,,359.807,407.686,1611.751,952.471,347,520.046,203.672,413.403,289.074,466.229,,,,,720.06,776.988,328.152,767.027,,846.703,,751.229,,386.44,,772.773,,,,474.422,189.152,,,459.282,1270.59,574.054,,803.454,,,472.162,707.701,,,,688.559,,400.151,356.088,,,,,346.925,399.721,893.313,300.228,243.951,559.175,,377.733,,,417.815,,812.84,1099.111,,,528.861,701.44,140.493,,,,717.404,372.515,,,,,321.329,
29.03.2000,,361.684,417.37,1607.281,943.667,344.745,517.021,196.658,408.682,286.258,455.726,,,,,714.845,795.927,325.191,759.724,,828.695,,745.062,,384.591,,755.026,,,,466.22,185.647,,,468.775,1252.727,568.935,,787.16,,,467.806,688.031,,,,690.808,,402.507,353.575,,,,,338.622,392.409,855.854,294.214,239.901,553.042,,367.211,,,421.14,,795.013,1139.139,,,517.254,688.517,140.939,,,,703.744,372.995,,,,,321.321,
30.03.2000,,350.162,401.205,1628.302,928.289,334.687,505.624,187.151,411.14,281.274,440.162,,,,,715.401,799.048,315.629,747.923,,772.919,,733.234,,379.418,,729.736,,,,458.957,186.119,,,459.409,1144.332,547.327,,774.813,,,469.656,676.081,,,,678.04,,404.738,352.831,,,,,334.3,376.245,827.045,292.294,237.762,551.095,,364.291,,,422.202,,771.362,1128.475,,,507.798,671.882,140.834,,,,682.686,368.147,,,,,319.889,
31.03.2000,,341.39,404.12,1615.212,938.928,335.027,506.952,189.198,406.574,288.054,445.256,,,,,706.981,796.275,313.732,741.364,,782.212,,741.245,,369.645,,730.722,,,,458.25,188.817,,,444.46,1176.693,549.343,,773.661,,,469.755,681.21,,,,680.443,,403.66,353.583,,,,,333.512,369.992,829.859,297.489,239.462,554.759,,366.8,,,425.838,,769.712,1152.298,,,512.156,671.323,140.076,,,,682.513,368.426,,,,,319.889,
03.04.2000,,333.504,395.855,1641.754,926.405,335.495,509.994,185.173,402.299,281.757,440.594,,,,,711.811,791.715,309.386,718.696,,774.556,,731.967,,375.707,,716.022,,,,463.689,188.173,,,431.737,1131.348,530.866,,761.265,,,468.34,670.47,,,,673.986,,413.862,351.356,,,,,325.238,379.458,762.109,295.882,236.483,560.085,,363.374,,,426.496,,748.785,1140.345,,,502.689,652.106,139.858,,,,663.435,368.638,,,,,314.762,
04.04.2000,,310.213,397.916,1642.563,915.136,336.647,497.165,181.827,401.081,274.734,429.222,,,,,704.201,786.27,300.275,718.733,,800.336,,725.728,,370.498,,703.789,,,,469.334,187.586,,,421.775,1104.068,523.851,,764.121,,,466.563,646.784,,,,669.885,,425.226,346.548,,,,,324.085,358.097,780.643,292.653,233.483,561.623,,360.893,,,432.417,,746.81,1114.942,,,497.035,655.634,139.186,,,,668.258,367.31,,,,,313.138,
05.04.2000,,308.478,380.336,1673.246,915.239,321.969,498.366,181.744,387.553,274.816,432.627,,,,,707.287,791.682,302.079,695.326,,786.542,,718.077,,369.741,,691.273,,,,471.362,187.639,,,421.208,1085.707,519.359,,754.769,,,469.394,654.147,,,,663.067,,416.552,348.541,,,,,318.625,350.878,755.687,280.43,236.447,561.066,,358.565,,,428.616,,738.987,1108.337,,,493.219,647.92,140.138,,,,655.684,365.216,,,,,313.138,
06.04.2000,,312.962,380.336,1639.35,929.062,328.535,498.366,187.571,400.113,279.045,444.538,,,,,716.447,785.966,309.417,702.644,,830.268,,724.206,,367.249,,724.325,,,,469.737,187.519,,,410.558,1162.343,530.952,,769.503,,,467.582,673.472,,,,663.067,,421.565,350.445,,,,,328.049,348.308,796.89,287.17,235.664,561.944,,361.19,,,424.398,,753.768,1086.664,,,500.706,663.419,138.942,,,,673.495,364.472,,,,,309.254,
07.04.2000,,334.963,401.679,1630.208,941.478,328.336,510.918,189.392,408.358,283.823,444.432,,,,,723.742,811.726,315.762,710.456,,828.921,,736.758,,368.892,,736.998,,,,467.253,187.361,,,430.438,1196.394,539.989,,782.511,,,466.423,685.552,,,,660.236,,421.686,353.163,,,,,328.655,365.607,815.072,291.099,240.568,559.944,,359.128,,,417.665,,761.747,1096.618,,,507.015,667.758,137.439,,,,682.917,361.788,,,,,309.036,
10.04.2000,,350.666,403.498,1676.627,924.265,329.326,508.779,193.559,405.396,276.232,444.094,,,,,738.135,812.202,308.781,710.555,,822.112,,733.499,,370.75,,742.033,,,,470.25,187.99,,,448.038,1182.409,533.009,,783.334,,,464.213,683.653,,,,654.117,,425.035,351.996,,,,,331.674,366.883,832.305,290.868,240.539,559.364,,350.378,,,414.702,,765.443,1106.575,,,507.275,667.094,136.956,,,,689.728,347.133,,,,,306.134,
11.04.2000,,354.055,407.662,1668.137,916.292,320.001,506.231,188.05,404.473,272.463,437.209,,,,,723.506,808.456,301.291,699.005,,809.941,,719.706,,365.411,,716.955,,,,477.711,187.473,,,437.854,1096.716,533.437,,775.026,,,462.406,658.511,,,,650.693,,421.365,350.156,,,,,322.528,354.316,804.655,286.662,237.738,564.11,,344.562,,,409.505,,755.415,1094.453,,,498.198,654.243,136.816,,,,679.957,347.115,,,,,302.388,
12.04.2000,,345.02,395.771,1639.486,889.967,317.493,524.509,185.127,407.692,268.941,422.866,,,,,721.236,800.486,293.276,712.627,,817.719,,716.148,,364.264,,694.722,,,,483.208,187.427,,,430.867,1097.971,533.006,,771.67,,,457.872,652.346,,,,654.747,,417.169,347.945,,,,,321.18,353.144,792.56,286.089,236.608,564.918,,350.701,,,417.58,,749.474,1106.4,,,496.679,654.034,137.041,,,,673.952,354.866,,,,,301.143,
13.04.2000,,328.027,402.29,1593.33,873.694,305.974,527.283,183.121,407.841,255.516,418.394,,,,,717.175,769.316,287.031,700.358,,855.109,,716.194,,357.951,,680.142,,,,484.683,187.562,,,431.549,1059.283,539.969,,768.126,,,456.948,649.767,,,,648.564,,410.321,344.745,,,,,315.423,343.594,782.328,282.443,237.389,563.484,,351.693,,,420.836,,747.08,1077.688,,,499.215,654.151,136.825,,,,673.517,352.446,,,,,302.932,
14.04.2000,,328.027,394.224,1544.393,817.157,296.389,526.17,178.836,431.041,240.729,392.467,,,,,714.83,724.573,271.083,695.472,,876.904,,698.151,,360.321,,659.064,,,,478.588,188.903,,,409.016,1008.577,545.229,,757.635,,,454.977,627.94,,,,647.602,,407.298,337.53,,,,,304.81,344.752,757.522,275.439,233.535,558.294,,336.166,,,416.474,,727.239,1077.178,,,488.369,637.643,135.567,,,,652.659,348.523,,,,,303.145,
17.04.2000,,308.439,368.058,1478.369,842.043,271.969,490.019,170.081,402.038,238.609,402.97,,,,,686.848,656.588,267.826,634.231,,827.992,,675.725,,336.171,,661.271,,,,468.576,188.446,,,360.173,1001.004,499.963,,741.086,,,452.462,630.238,,,,604.615,,384.549,331.643,,,,,289.288,312.568,714.024,270.514,228.772,546.431,,330.864,,,402.952,,722.807,1013.66,,,481.072,626.933,135.18,,,,648.379,330.218,,,,,302.882,
18.04.2000,,298.455,364.794,1529.6,873.218,284.701,480.04,167.916,445.422,248.369,418.627,,,,,692.458,630.957,280.581,652.607,,803.641,,680.728,,346.818,,676.435,,,,471.951,186.466,,,378.595,1043.082,508.641,,745.753,,,444.953,629.818,,,,609.73,,389.617,337.183,,,,,286.311,326.586,746.727,272.938,233.91,544.529,,333.139,,,407.625,,723.16,1035.324,,,480.588,626.478,134.765,,,,653.077,331.121,,,,,303.455,
19.04.2000,,289.916,361.004,1494.249,865.684,291.008,487.518,164.701,446.678,240.052,418.703,,,,,692.852,673.286,272.463,651.931,,806.741,,692.717,,354.827,,695.158,,,,462.235,185.082,,,382.711,1088.248,522.411,,746.159,,,446.466,619.789,,,,620.305,,394.03,336.846,,,,,287.403,323.957,737.243,274.749,232.55,541.892,,332.206,,,406.745,,719.479,1050.002,,,479.564,619.608,135.565,,,,649.761,327.66,,,,,302.12,
20.04.2000,,289,356.605,1492.51,867.53,294.468,486.154,166.65,444.518,244.632,416.292,,,,,692.6,682.072,273.345,651.465,,811.349,,698.215,,353.22,,683.74,,,,456.46,185.01,,,385.316,1099.247,528.557,,750.442,,,447.63,620.871,,,,616.418,,392.488,337.946,,,,,287.412,310.046,733.627,274.67,232.55,542.965,,331.861,,,400.324,,717.051,1052.144,,,484.983,634.814,135.565,,,,656.592,318.999,,,,,303.061,
21.04.2000,,289,356.605,1493.864,867.53,294.468,493.18,165.136,445.494,244.63,416.287,,,,,692.386,699.458,273.345,651.465,,816.811,,698.188,,353.22,,683.74,,,,456.46,185.01,,,389.946,1099.247,528.47,,750.442,,,446.757,620.871,,,,617.701,,392.488,337.984,,,,,290.263,310.046,733.627,274.67,232.55,542.969,,331.861,,,400.324,,717.051,1058.55,,,484.983,634.814,135.565,,,,656.592,319.16,,,,,303.061,
24.04.2000,,281.373,359.972,1441.829,859.102,292.514,493.576,165.269,447.321,238.945,408.429,,,,,693.263,690.023,272.483,651.457,,813.755,,698.083,,353.874,,682.763,,,,456.533,185.04,,,378.655,1099.422,521.483,,750.593,,,447.341,620.97,,,,608.989,,392.131,334.969,,,,,290.294,310.118,733.306,275.343,230.752,543.846,,332.509,,,399.681,,717.165,1075.202,,,485.06,634.922,134.786,,,,656.696,309.144,,,,,302.458,
25.04.2000,,278.594,344.242,1459.561,891.49,299.927,488.063,166.982,449.525,246.852,422.048,,,,,685.093,652.825,284.137,648.602,,853.985,,701.931,,354.498,,677.666,,,,448.54,184.995,,,373.529,1052.069,524.134,,744.213,,,440.787,612.874,,,,613.802,,393.28,338.14,,,,,282.835,307.978,757.172,272.59,231.386,539.022,,339.776,,,397.739,,715.465,1076.521,,,475.864,631.889,134.135,,,,655.214,309.639,,,,,306.886,
26.04.2000,,290.13,354.783,1395.071,881.208,300.687,486.396,166.842,446.904,245.984,433.946,,,,,685.503,635.152,284.045,645.488,,876.655,,701.104,,356.042,,693.491,,,,451.761,185.184,,,361.134,1093.367,533.245,,749.864,,,438.996,615.825,,,,617.953,,387.723,337.096,,,,,280.431,314.197,757.052,274.289,232.455,538.88,,347.712,,,397.863,,724.917,1073.797,,,476.258,630.212,133.447,,,,661.233,320.669,,,,,304.646,
27.04.2000,,284.025,350.633,1392.939,887.805,297.624,484.31,163.026,439.935,245.703,430.117,,,,,679.186,642.251,286.01,654.665,,865.829,,690.931,,352.402,,694.54,,,,440.773,182.385,,,348.046,1131.795,543.64,,726.196,,,433.553,602.72,,,,620.925,,384.006,335.786,,,,,271.467,308.18,775.872,264.657,230.714,529.593,,338.116,,,390.607,,699.714,1062.432,,,462.354,614.304,133.134,,,,639.55,329.421,,,,,303.543,
28.04.2000,,279.347,351.496,1443.105,887.824,301.984,478.799,167.672,445.357,251.842,429.873,,,,,671.124,641.659,280.671,664.189,,899.997,,700.471,,350.592,,709.4,,,,439.766,180.278,,,363.672,1192.108,545.27,,737.483,,,429.192,610.924,,,,620.289,,386.987,333.014,,,,,274.439,311.017,776.485,270.391,231.297,531.434,,334.464,,,389.563,,715.318,1047.638,,,469.765,626.516,133.171,,,,655.464,329.429,,,,,303.543,
01.05.2000,,279.427,348.742,1433.956,899.938,301.551,478.547,167.269,444.373,251.842,439.532,,,,,670.556,639.961,282.858,663.402,,890.209,,695.368,,347.133,,709.163,,,,438.39,179.715,,,363.59,1188.38,544.95,,739.821,,,428.591,609.013,,,,620.289,,382.668,333.088,,,,,273.952,311.087,780.53,270.134,231.297,533,,341.229,,,386.179,,713.081,1068.207,,,468.296,624.559,133.219,,,,653.414,329.429,,,,,300.223,
02.05.2000,,260.05,350.175,1408.326,882.342,302.649,468.615,172.569,450.074,251.939,436.761,,,,,671.443,659.267,281.064,667.435,,904.133,,704.999,,353.418,,727.17,,,,442.288,180.115,,,378.482,1226.333,539.055,,746.494,,,419.069,620.441,,,,620.34,,388.586,334.288,,,,,279.463,311.087,769.891,274.867,235.873,541.771,,343.709,,,391.338,,727.142,1073.66,,,482.906,642.137,133.028,,,,667.463,327.472,,,,,297.777,
03.05.2000,,254.766,351.845,1371.801,863.694,301.179,464.213,164.239,444.672,244.853,425.496,,,,,662.691,647.792,274.076,660.895,,881.138,,687.079,,353.196,,703.709,,,,434.862,176.281,,,377.573,1164.283,529.883,,728.92,,,410.529,600.142,,,,624.329,,393.136,328.4,,,,,276.481,310.046,755.624,275.158,233.994,535.742,,333.955,,,387.171,,699.792,1071.846,,,467.204,620.08,131.61,,,,644.175,320.513,,,,,294.079,
04.05.2000,,268.289,354.648,1371.006,863.962,296.735,464.693,163.253,444.524,244.398,427.658,,,,,643.197,643.784,275.323,648.721,,834.466,,680.446,,348.076,,705.459,,,,437.516,176.305,,,376.071,1161.555,523.963,,723.95,,,423.277,597.645,,,,626.113,,391.762,327.09,,,,,277.083,308.272,768.423,275.212,229.803,534.673,,332.372,,,390.498,,697.295,1081.864,,,465.203,628.562,129.446,,,,650.19,325.359,,,,,294.087,
05.05.2000,,279.234,362.772,1417.798,877.61,291.952,464.271,161.839,441.961,248.356,435.04,,,,,644.603,660.24,273.918,647.375,,838.399,,677.622,,354.05,,703.844,,,,436.182,176.484,,,375.954,1158.663,521.564,,731.385,,,424.104,603.517,,,,639.636,,394.005,328.276,,,,,275.445,298.209,764.716,274.368,227.919,533.632,,334.875,,,392.293,,708.772,1076.386,,,463.973,631.139,127.291,,,,656.317,325.162,,,,,294.087,
08.05.2000,,265.694,360.027,1399.032,869.509,291.375,444.549,161.269,432.885,243.881,425.63,,,,,631.003,674.868,266.693,630.658,,807.896,,677.286,,350.206,,689.428,,,,435.35,177.513,,,386.194,1146.663,510.778,,730.651,,,425.35,598.882,,,,643.287,,393.569,324.215,,,,,276.787,304.181,780.368,274.263,224.945,536.393,,331.395,,,390.846,,700.087,1071.597,,,455.077,628.563,126.201,,,,655.481,327.386,,,,,294.024,
09.05.2000,,271.711,348.149,1405.026,859.849,292.412,430.63,159.534,436.73,238.961,423.104,,,,,629.221,679.189,262.86,622.14,,838.371,,668.954,,344.158,,683.97,,,,441.116,179.482,,,381.425,1139.396,511.215,,734.166,,,433.379,597.791,,,,641.151,,382.682,325.084,,,,,282.786,305.394,766.282,277.799,225.809,542.947,,334.631,,,390.407,,694.71,1046.511,,,450.474,623.768,125.672,,,,648.521,331.478,,,,,295.094,
10.05.2000,,262.149,345.907,1390.169,837.899,291.556,416.212,157.364,445.922,235.706,416.337,,,,,629.127,697.815,257.108,610.369,,831.476,,660.944,,338.823,,666.573,,,,442.615,182.004,,,381.103,1061.245,502.617,,733.139,,,441.055,589.618,,,,642.725,,381.075,321.128,,,,,279.173,308.566,757.971,275.924,220.961,543.506,,336.022,,,388.642,,686.87,1040.13,,,445.399,625.441,125.231,,,,644.367,331.417,,,,,295.804,
11.05.2000,,249.737,325.777,1350.19,854.098,294.102,398.521,160.441,446.575,234.667,419.427,,,,,622.084,699.114,257.389,610.377,,831.624,,665.027,,334.17,,658.521,,,,438.893,180.91,,,379.939,1090.005,491.072,,730.47,,,446.056,591.919,,,,632.416,,378.951,325.298,,,,,277.209,307.133,764.419,272.752,221.852,548.768,,328.781,,,379.732,,691.105,1009.052,,,448.841,626.917,122.67,,,,648.724,329.742,,,,,296.257,
12.05.2000,,239.509,330.543,1387.16,862.059,289.985,406.008,162.261,491.092,232.6,423.375,,,,,629.728,715.901,263.495,630.895,,814.437,,676.235,,338.14,,671.494,,,,443.543,181.279,,,369.494,1149.915,494.76,,744.56,,,452.872,594.405,,,,628.281,,380.929,336.735,,,,,272.222,316.537,765.506,280.771,221.806,553.701,,334.485,,,384.669,,698.307,1027.198,,,453.01,636.005,122.191,,,,658.409,329.99,,,,,296.257,
15.05.2000,,244.079,312.356,1365.357,880.897,291.454,397.137,163.137,503.629,241.612,425.897,,,,,622.269,738.73,266.287,626.879,,792.552,,672.403,,335.708,,669.361,,,,450.202,181.583,,,362.076,1115.301,490.121,,751.444,,,455.08,592.85,,,,626.437,,371.918,347.542,,,,,274.314,320.315,778.069,282.878,221.262,557.279,,337.613,,,391.52,,698.978,1018.313,,,454.527,641.761,122.48,,,,660.416,332.733,,,,,300.504,
16.05.2000,,245.244,304.552,1409.694,891.682,293.929,408.439,162.468,525.92,246.692,438.433,,,,,619.418,729.806,267.989,637.793,,807.755,,672.138,,341.05,,691.632,,,,448.62,180.72,,,370.13,1168.705,498.217,,750.477,,,453.54,595.349,,,,631.459,,372.002,348.379,,,,,269.766,319.046,793.19,284.35,226.099,554.91,,338.101,,,394.383,,707.412,1024.351,,,457.128,646.019,123.658,,,,667.337,337.594,,,,,301.913,
17.05.2000,,244.966,322.831,1473.061,879.572,288.49,409.113,157.153,516.195,240.112,433.828,,,,,628.52,721.935,260.236,632.455,,776.138,,658.042,,334.358,,681.219,,,,440.862,177.153,,,358.396,1124.953,491.47,,729.812,,,447.108,579.299,,,,633.872,,360.693,345.481,,,,,263.538,316.706,792.249,280.378,221.987,544.777,,330.81,,,385.777,,681.445,1022.206,,,438.646,621.768,123.539,,,,647.592,340.478,,,,,305.853,
18.05.2000,,241.982,316.445,1470.473,870.459,284.498,400.551,159.978,533.598,236.732,432.889,,,,,623.287,741.148,257.042,623.123,,752.02,,657.142,,331.681,,689.548,,,,443.833,177.645,,,348.947,1135.094,491.464,,733.41,,,445.876,583.376,,,,633.872,,357.232,343.538,,,,,264.063,313.769,789.348,285.07,220.568,547.753,,331.732,,,384.837,,678.544,1008.972,,,439.535,626.935,123.054,,,,648.561,331.945,,,,,309.95,
19.05.2000,,236.075,321.945,1477.678,850.22,276.582,404.715,156.837,525.789,232.459,425.075,,,,,608.261,753.789,248.259,627.554,,751.332,,640.405,,332.512,,660.546,,,,438.199,177.615,,,357.359,1043.669,491.863,,718.819,,,443.744,572.522,,,,650.09,,358.53,340.631,,,,,242.115,307.619,774.936,280.469,213.163,542.646,,330.813,,,376.9,,658.468,1009.081,,,425.983,599.028,119.435,,,,623.217,332.085,,,,,309.95,
22.05.2000,,225.736,311.292,1428.945,844.061,276.848,387.514,158.999,515.553,224.834,423.164,,,,,579.697,739.509,243.279,611.422,,746.466,,641.837,,330.09,,628.533,,,,442.91,179.052,,,334.846,960.545,476.431,,716.326,,,445.149,570.094,,,,638.58,,357.614,335.121,,,,,243.022,300.767,758.268,279.793,211.443,547.779,,332.458,,,368.969,,657.761,970.197,,,422.608,592.64,118.716,,,,617.307,324.894,,,,,305.899,
23.05.2000,,226.627,306.983,1403.87,825.085,279.017,374.263,160.157,496.396,219.644,411.014,,,,,568.145,737.193,239.231,610.829,,719.409,,639.605,,333.911,,648.1,,,,444.908,181.505,,,328.864,986.112,469.344,,720.721,,,445.418,579.662,,,,627.951,,360.848,333.766,,,,,244.826,297.908,737.225,280.572,206.571,553.104,,337.481,,,371.377,,662.692,971.333,,,426.896,605.971,116.574,,,,624.621,326.134,,,,,303.865,
24.05.2000,,225.85,303.7,1369.228,837.767,273.752,366.926,155.661,483.121,226.934,414.166,,,,,563.198,712.58,248.446,598.832,,733.098,,639.113,,329.13,,620.24,,,,440.479,179.793,,,327.867,948.028,460.446,,716.055,,,446.789,572.347,,,,619.171,,348.675,332.328,,,,,249.413,286.481,725.923,276.13,204.418,551.402,,336.043,,,363.472,,650.347,956.677,,,424.463,599.581,113.124,,,,610.079,321.258,,,,,303.098,
25.05.2000,,228.585,301.303,1360.984,828.025,277.521,354.353,157.772,470.315,226.656,410.141,,,,,563.496,719.235,243.683,589.843,,752.641,,649.986,,330.576,,646.4,,,,444.239,181.146,,,342.051,1017.957,455.662,,718.16,,,445.299,575.494,,,,613.886,,351.462,329.565,,,,,262.157,288.585,751.872,279.551,207.732,558.59,,342.19,,,365.222,,665.642,966.352,,,432.423,611.215,114.908,,,,623.155,316.929,,,,,302.885,
26.05.2000,,228.344,295.333,1380.754,825.94,277.877,361.991,162.065,472.567,232.417,409.821,,,,,566.305,736.259,242.795,575.278,,738.056,,653.413,,328.301,,639.897,,,,445.784,184.445,,,321.459,1004.683,454.191,,734.007,,,450.599,583.216,,,,602.483,,350.474,327.67,,,,,267.355,285.429,754.996,280.138,205.975,561.364,,347.334,,,363.172,,675.243,970.507,,,436.546,623.319,114.418,,,,635.667,316.756,,,,,303.098,
29.05.2000,,233.885,280.023,1386.119,825.947,282.436,359.593,162.902,487.153,236.234,412.744,,,,,589.849,735.717,245.795,578.51,,738.34,,656.201,,334.097,,646.066,,,,450.535,184.53,,,320.842,1044.002,460.93,,744.754,,,452.266,591.405,,,,615.657,,354.607,326.073,,,,,271.672,285.93,765.102,278.292,209.379,563.103,,351.066,,,363.409,,684.019,973.034,,,442.311,632.663,117.5,,,,644.985,326.526,,,,,303.737,
30.05.2000,,241.367,285.394,1410.731,857.226,288.028,359.092,165.074,478.71,243.961,422.476,,,,,583.044,738.588,255.126,577.729,,733.102,,673.381,,338.749,,673.968,,,,457.15,186.547,,,338.26,1063.22,454.714,,748.547,,,452.423,603.342,,,,611.874,,354.444,327.866,,,,,278.143,303.532,799.506,282.417,211.518,559.287,,357.567,,,373.177,,697.407,977.287,,,448.053,642.049,115.149,,,,660.059,321.9,,,,,304.62,
31.05.2000,,248.398,281.014,1443.837,855.76,292.326,378.48,164.512,493.002,242.719,421.512,,,,,590.513,744.638,253.207,599.507,,749.039,,672.628,,337.209,,678.485,,,,451.984,184.974,,,362.481,1081.277,460.709,,744.706,,,450.716,599.594,,,,619.9,,354.771,331.351,,,,,277.297,313.386,802.152,280.394,208.431,557.962,,351.755,,,365.226,,696.43,968.188,,,447.547,636.954,114.437,,,,666.58,323.289,,,,,307.634,
